nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Danny Green,0 days 00:28:34,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,7.0,5.0,False,False,dannygreen,14.0
Tobias Harris,0 days 00:37:52,11.0,20.0,55.0,2.0,5.0,40.0,2.0,2.0,100.0,2.0,9.0,11.0,3.0,2.0,2.0,2.0,1.0,26.0,21.0,False,False,tobiasharris,51.0
Joel Embiid,0 days 00:37:53,7.0,17.0,41.2,1.0,6.0,16.7,14.0,16.0,87.5,4.0,12.0,16.0,4.0,2.0,2.0,5.0,1.0,29.0,15.0,False,False,joelembiid,67.0
Seth Curry,0 days 00:32:37,5.0,11.0,45.5,3.0,6.0,50.0,4.0,4.0,100.0,1.0,5.0,6.0,4.0,1.0,1.0,3.0,4.0,17.0,1.0,False,False,sethcurry,35.0
Ben Simmons,0 days 00:36:46,3.0,11.0,27.3,0.0,0.0,0.0,5.0,8.0,62.5,0.0,13.0,13.0,7.0,1.0,1.0,3.0,1.0,11.0,10.0,False,False,bensimmons,33.0
Shake Milton,0 days 00:25:40,2.0,10.0,20.0,1.0,6.0,16.7,2.0,2.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,7.0,6.0,False,False,shakemilton,14.0
Matisse Thybulle,0 days 00:12:22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,matissethybulle,-2.0
Tyrese Maxey,0 days 00:08:01,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,False,False,tyresemaxey,0.0
Dwight Howard,0 days 00:10:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,-8.0,False,False,dwighthoward,1.0
Mike Scott,0 days 00:10:08,1.0,3.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,-14.0,False,False,mikescott,8.0
Tony Bradley,,,,,,,,,,,,,,,,,,,,,True,False,tonybradley,
Terrance Ferguson,,,,,,,,,,,,,,,,,,,,,True,False,terranceferguson,
Isaiah Joe,,,,,,,,,,,,,,,,,,,,,True,False,isaiahjoe,
Dakota Mathias,,,,,,,,,,,,,,,,,,,,,True,False,dakotamathias,
Vincent Poirier,,,,,,,,,,,,,,,,,,,,,True,False,vincentpoirier,
