nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Khris Middleton,0 days 00:25:15,10.0,13.0,76.9,4.0,5.0,80.0,1.0,1.0,100.0,2.0,2.0,4.0,5.0,2.0,0.0,5.0,3.0,25.0,28.0,False,False,khrismiddleton,44.0
Giannis Antetokounmpo,0 days 00:24:14,3.0,9.0,33.3,0.0,2.0,0.0,3.0,5.0,60.0,0.0,6.0,6.0,6.0,3.0,0.0,2.0,2.0,9.0,23.0,False,False,giannisantetokounmpo,26.0
Brook Lopez,0 days 00:18:12,4.0,5.0,80.0,3.0,4.0,75.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,14.0,22.0,False,False,brooklopez,25.0
Donte DiVincenzo,0 days 00:19:16,6.0,8.0,75.0,5.0,6.0,83.3,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,17.0,28.0,False,False,dontedivincenzo,31.0
Jrue Holiday,0 days 00:26:09,9.0,15.0,60.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,1.0,0.0,1.0,24.0,27.0,False,False,jrueholiday,51.0
Bobby Portis,0 days 00:26:19,4.0,10.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,3.0,6.0,9.0,1.0,1.0,0.0,2.0,4.0,11.0,27.0,False,False,bobbyportis,23.0
D.J. Augustin,0 days 00:20:44,3.0,5.0,60.0,2.0,4.0,50.0,2.0,2.0,100.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,10.0,21.0,False,False,djaugustin,22.0
Thanasis Antetokounmpo,0 days 00:19:59,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,1.0,0.0,4.0,2.0,5.0,23.0,False,False,thanasisantetokounmpo,14.0
Pat Connaughton,0 days 00:12:14,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,15.0,False,False,patconnaughton,11.0
Bryn Forbes,0 days 00:17:38,5.0,8.0,62.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,12.0,9.0,False,False,brynforbes,21.0
Jordan Nwora,0 days 00:11:48,2.0,7.0,28.6,2.0,3.0,66.7,2.0,2.0,100.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,False,False,jordannwora,13.0
Sam Merrill,0 days 00:08:48,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,False,False,sammerrill,8.0
D.J. Wilson,0 days 00:09:23,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,False,False,djwilson,7.0
