nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jaylen Brown,0 days 00:35:50,16.0,28.0,57.1,5.0,8.0,62.5,5.0,7.0,71.4,4.0,5.0,9.0,3.0,1.0,1.0,3.0,1.0,42.0,-9.0,False,False,jaylenbrown,72.0
Grant Williams,0 days 00:11:10,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,-14.0,False,False,grantwilliams,5.0
Tristan Thompson,0 days 00:26:01,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,5.0,4.0,-6.0,False,False,tristanthompson,8.0
Marcus Smart,0 days 00:39:18,7.0,17.0,41.2,2.0,5.0,40.0,4.0,4.0,100.0,0.0,3.0,3.0,7.0,2.0,0.0,3.0,5.0,20.0,-2.0,False,False,marcussmart,35.0
Kemba Walker,0 days 00:28:35,8.0,16.0,50.0,1.0,7.0,14.3,2.0,3.0,66.7,0.0,3.0,3.0,5.0,3.0,0.0,1.0,0.0,19.0,-21.0,False,False,kembawalker,39.0
Daniel Theis,0 days 00:24:27,2.0,3.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,7.0,0.0,False,False,danieltheis,15.0
Robert Williams III,0 days 00:15:49,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,-3.0,False,False,robertwilliamsiii,7.0
Payton Pritchard,0 days 00:02:16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,paytonpritchard,0.0
Jeff Teague,0 days 00:17:53,1.0,5.0,20.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,-5.0,False,False,jeffteague,6.0
Javonte Green,0 days 00:20:12,3.0,7.0,42.9,0.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,False,False,javontegreen,15.0
Semi Ojeleye,0 days 00:18:29,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,-5.0,False,False,semiojeleye,9.0
Tacko Fall,,,,,,,,,,,,,,,,,,,,,True,False,tackofall,
Tremont Waters,,,,,,,,,,,,,,,,,,,,,True,False,tremontwaters,
