nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jae'Sean Tate,0 days 00:32:24,5.0,8.0,62.5,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,13.0,6.0,False,False,jaeseantate,30.0
P.J. Tucker,0 days 00:33:07,5.0,8.0,62.5,3.0,5.0,60.0,2.0,2.0,100.0,2.0,5.0,7.0,1.0,0.0,2.0,1.0,4.0,15.0,-14.0,False,False,pjtucker,33.0
DeMarcus Cousins,0 days 00:32:50,2.0,16.0,12.5,1.0,6.0,16.7,0.0,0.0,0.0,2.0,13.0,15.0,7.0,0.0,2.0,5.0,4.0,5.0,-10.0,False,False,demarcuscousins,18.0
Eric Gordon,0 days 00:36:20,6.0,15.0,40.0,1.0,6.0,16.7,7.0,9.0,77.8,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,20.0,-4.0,False,False,ericgordon,34.0
Victor Oladipo,0 days 00:35:27,4.0,16.0,25.0,1.0,6.0,16.7,4.0,6.0,66.7,0.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,13.0,1.0,False,False,victoroladipo,22.0
David Nwaba,0 days 00:21:24,6.0,12.0,50.0,0.0,2.0,0.0,1.0,1.0,100.0,3.0,4.0,7.0,4.0,2.0,2.0,0.0,3.0,13.0,12.0,False,False,davidnwaba,31.0
Ben McLemore,0 days 00:17:09,4.0,10.0,40.0,2.0,6.0,33.3,0.0,0.0,0.0,3.0,4.0,7.0,3.0,1.0,1.0,2.0,1.0,10.0,17.0,False,False,benmclemore,24.0
Sterling Brown,0 days 00:25:38,5.0,9.0,55.6,4.0,6.0,66.7,0.0,0.0,0.0,3.0,5.0,8.0,2.0,0.0,0.0,1.0,3.0,14.0,1.0,False,False,sterlingbrown,30.0
Mason Jones,0 days 00:03:11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,False,False,masonjones,0.0
Kenyon Martin Jr.,0 days 00:02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,kenyonmartinjr,0.0
Rodions Kurucs,,,,,,,,,,,,,,,,,,,,,True,False,rodionskurucs,
Brodric Thomas,,,,,,,,,,,,,,,,,,,,,True,False,brodricthomas,
