nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Reggie Bullock,0 days 00:21:00,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,-13.0,False,False,reggiebullock,3.0
Julius Randle,0 days 00:35:53,8.0,17.0,47.1,0.0,4.0,0.0,10.0,11.0,90.9,1.0,14.0,15.0,4.0,0.0,0.0,2.0,2.0,26.0,-5.0,False,False,juliusrandle,57.0
Mitchell Robinson,0 days 00:28:42,6.0,8.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,10.0,0.0,0.0,1.0,2.0,1.0,12.0,-13.0,False,False,mitchellrobinson,26.0
RJ Barrett,0 days 00:35:53,8.0,17.0,47.1,2.0,2.0,100.0,3.0,3.0,100.0,2.0,5.0,7.0,3.0,0.0,0.0,3.0,4.0,21.0,-11.0,False,False,rjbarrett,32.0
Elfrid Payton,0 days 00:31:03,3.0,12.0,25.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,5.0,7.0,-15.0,False,False,elfridpayton,10.0
Nerlens Noel,0 days 00:19:18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,False,False,nerlensnoel,10.0
Alec Burks,0 days 00:27:00,3.0,14.0,21.4,1.0,5.0,20.0,2.0,4.0,50.0,1.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,9.0,4.0,False,False,alecburks,17.0
Immanuel Quickley,0 days 00:16:57,3.0,9.0,33.3,1.0,4.0,25.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,8.0,6.0,False,False,immanuelquickley,15.0
Kevin Knox II,0 days 00:12:07,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,False,False,kevinknoxii,9.0
Obi Toppin,0 days 00:12:07,3.0,7.0,42.9,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,6.0,-4.0,False,False,obitoppin,13.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,True,False,ignasbrazdeikis,
Taj Gibson,,,,,,,,,,,,,,,,,,,,,True,False,tajgibson,
Jared Harper,,,,,,,,,,,,,,,,,,,,,True,False,jaredharper,
Theo Pinson,,,,,,,,,,,,,,,,,,,,,True,False,theopinson,
Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,True,False,dennissmithjr,
