nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
DeMar DeRozan,0 days 00:40:59,8.0,20.0,40.0,0.0,1.0,0.0,13.0,16.0,81.3,0.0,6.0,6.0,6.0,1.0,0.0,1.0,4.0,29.0,-5.0,False,False,demarderozan,54.0
Keldon Johnson,0 days 00:34:34,7.0,14.0,50.0,0.0,3.0,0.0,3.0,4.0,75.0,3.0,11.0,14.0,3.0,0.0,0.0,2.0,6.0,17.0,-1.0,False,False,keldonjohnson,39.0
LaMarcus Aldridge,0 days 00:30:21,11.0,18.0,61.1,4.0,7.0,57.1,0.0,0.0,0.0,2.0,7.0,9.0,2.0,0.0,1.0,1.0,1.0,26.0,4.0,False,False,lamarcusaldridge,48.0
Lonnie Walker IV,0 days 00:29:09,3.0,9.0,33.3,3.0,7.0,42.9,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,2.0,9.0,4.0,False,False,lonniewalkeriv,22.0
Dejounte Murray,0 days 00:01:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,dejountemurray,0.0
Patty Mills,0 days 00:36:39,5.0,12.0,41.7,1.0,4.0,25.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,13.0,14.0,False,False,pattymills,21.0
Rudy Gay,0 days 00:26:22,5.0,11.0,45.5,3.0,5.0,60.0,3.0,4.0,75.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,16.0,-2.0,False,False,rudygay,31.0
Devin Vassell,0 days 00:20:53,1.0,2.0,50.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,5.0,-19.0,False,False,devinvassell,14.0
Jakob Poeltl,0 days 00:17:36,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0,2.0,-7.0,False,False,jakobpoeltl,10.0
Tre Jones,0 days 00:02:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,False,False,trejones,0.0
Trey Lyles,,,,,,,,,,,,,,,,,,,,,True,False,treylyles,
Luka Samanic,,,,,,,,,,,,,,,,,,,,,True,False,lukasamanic,
