nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Duncan Robinson,0 days 00:34:18,4.0,8.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,11.0,-18.0,False,False,duncanrobinson,19.0
Kelly Olynyk,0 days 00:20:40,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,-17.0,False,False,kellyolynyk,4.0
Bam Adebayo,0 days 00:34:03,6.0,13.0,46.2,0.0,0.0,0.0,2.0,2.0,100.0,3.0,5.0,8.0,4.0,0.0,0.0,4.0,2.0,14.0,1.0,False,False,bamadebayo,23.0
Gabe Vincent,0 days 00:23:34,4.0,10.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,8.0,-9.0,False,False,gabevincent,11.0
Goran Dragic,0 days 00:29:41,5.0,12.0,41.7,1.0,2.0,50.0,2.0,2.0,100.0,0.0,5.0,5.0,4.0,1.0,0.0,2.0,3.0,13.0,11.0,False,False,gorandragic,23.0
Kendrick Nunn,0 days 00:38:38,8.0,16.0,50.0,2.0,8.0,25.0,4.0,6.0,66.7,0.0,4.0,4.0,5.0,3.0,0.0,3.0,2.0,22.0,-27.0,False,False,kendricknunn,45.0
Max Strus,0 days 00:15:28,1.0,5.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,-11.0,False,False,maxstrus,4.0
Precious Achiuwa,0 days 00:11:33,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,-17.0,False,False,preciousachiuwa,9.0
Andre Iguodala,0 days 00:21:23,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,-13.0,False,False,andreiguodala,18.0
Maurice Harkless,0 days 00:06:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,mauriceharkless,2.0
KZ Okpala,0 days 00:04:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,kzokpala,2.0
Udonis Haslem,,,,,,,,,,,,,,,,,,,,,True,False,udonishaslem,
Meyers Leonard,,,,,,,,,,,,,,,,,,,,,True,True,meyersleonard,
Chris Silva,,,,,,,,,,,,,,,,,,,,,True,True,chrissilva,
