nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Doug McDermott,0 days 00:36:21,5.0,13.0,38.5,3.0,7.0,42.9,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,0.0,0.0,1.0,13.0,6.0,False,False,dougmcdermott,27.0
Domantas Sabonis,0 days 00:44:56,7.0,13.0,53.8,1.0,5.0,20.0,3.0,4.0,75.0,2.0,9.0,11.0,9.0,5.0,0.0,3.0,2.0,18.0,2.0,False,False,domantassabonis,50.0
Myles Turner,0 days 00:42:13,9.0,14.0,64.3,3.0,6.0,50.0,1.0,1.0,100.0,1.0,8.0,9.0,1.0,0.0,3.0,2.0,3.0,22.0,8.0,False,False,mylesturner,44.0
Justin Holiday,0 days 00:24:40,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,6.0,9.0,10.0,False,False,justinholiday,20.0
Malcolm Brogdon,0 days 00:37:24,8.0,18.0,44.4,2.0,5.0,40.0,5.0,5.0,100.0,0.0,3.0,3.0,6.0,0.0,0.0,4.0,3.0,23.0,8.0,False,False,malcolmbrogdon,36.0
T.J. McConnell,0 days 00:31:11,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,3.0,0.0,1.0,0.0,6.0,0.0,False,False,tjmcconnell,16.0
Aaron Holiday,0 days 00:17:00,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,-9.0,False,False,aaronholiday,9.0
Jeremy Lamb,0 days 00:28:24,7.0,14.0,50.0,1.0,5.0,20.0,7.0,8.0,87.5,3.0,4.0,7.0,1.0,1.0,0.0,0.0,3.0,22.0,-7.0,False,False,jeremylamb,44.0
Edmond Sumner,0 days 00:02:32,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.0,False,False,edmondsumner,1.0
Goga Bitadze,0 days 00:00:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,gogabitadze,0.0
Brian Bowen II,,,,,,,,,,,,,,,,,,,,,True,False,brianbowenii,
Jalen Lecque,,,,,,,,,,,,,,,,,,,,,True,False,jalenlecque,
Kelan Martin,,,,,,,,,,,,,,,,,,,,,True,False,kelanmartin,
JaKarr Sampson,,,,,,,,,,,,,,,,,,,,,True,False,jakarrsampson,
Cassius Stanley,,,,,,,,,,,,,,,,,,,,,True,False,cassiusstanley,
