nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Deni Avdija,0 days 00:19:48,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,2.0,3.0,6.0,3.0,False,False,deniavdija,10.0
Rui Hachimura,0 days 00:28:22,4.0,9.0,44.4,0.0,1.0,0.0,2.0,3.0,66.7,0.0,9.0,9.0,3.0,0.0,1.0,0.0,1.0,10.0,-2.0,False,False,ruihachimura,26.0
Robin Lopez,0 days 00:25:58,5.0,6.0,83.3,0.0,0.0,0.0,1.0,5.0,20.0,7.0,4.0,11.0,2.0,0.0,0.0,0.0,2.0,11.0,21.0,False,False,robinlopez,33.0
Bradley Beal,0 days 00:35:03,12.0,22.0,54.5,2.0,7.0,28.6,8.0,9.0,88.9,2.0,6.0,8.0,9.0,2.0,1.0,1.0,3.0,34.0,19.0,False,False,bradleybeal,71.0
Raul Neto,0 days 00:24:36,7.0,13.0,53.8,2.0,6.0,33.3,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,16.0,2.0,False,False,raulneto,26.0
Ish Smith,0 days 00:21:14,3.0,8.0,37.5,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,6.0,1.0,0.0,1.0,1.0,6.0,21.0,False,False,ishsmith,18.0
Moritz Wagner,0 days 00:22:02,3.0,5.0,60.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,False,False,moritzwagner,20.0
Isaac Bonga,0 days 00:12:27,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,False,False,isaacbonga,7.0
Davis Bertans,0 days 00:24:29,6.0,10.0,60.0,6.0,9.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,18.0,20.0,False,False,davisbertans,32.0
Garrison Mathews,0 days 00:20:34,3.0,9.0,33.3,3.0,6.0,50.0,2.0,2.0,100.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,11.0,13.0,False,False,garrisonmathews,22.0
Anthony Gill,0 days 00:03:17,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,False,False,anthonygill,9.0
Cassius Winston,0 days 00:02:10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,False,False,cassiuswinston,1.0
Troy Brown Jr.,,,,,,,,,,,,,,,,,,,,,True,False,troybrownjr,
Anzejs Pasecniks,,,,,,,,,,,,,,,,,,,,,True,False,anzejspasecniks,
Jerome Robinson,,,,,,,,,,,,,,,,,,,,,True,False,jeromerobinson,
