nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Justin Holiday,0 days 00:34:07,3.0,8.0,37.5,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,4.0,8.0,-13.0,False,False,justinholiday,17.0
Domantas Sabonis,0 days 00:39:31,12.0,21.0,57.1,0.0,1.0,0.0,4.0,4.0,100.0,3.0,8.0,11.0,3.0,0.0,0.0,3.0,4.0,28.0,-5.0,False,False,domantassabonis,47.0
Myles Turner,0 days 00:30:28,2.0,7.0,28.6,1.0,4.0,25.0,1.0,2.0,50.0,3.0,3.0,6.0,4.0,2.0,3.0,3.0,4.0,6.0,-8.0,False,False,mylesturner,21.0
Victor Oladipo,0 days 00:37:25,8.0,20.0,40.0,2.0,11.0,18.2,3.0,4.0,75.0,0.0,3.0,3.0,4.0,6.0,0.0,3.0,1.0,21.0,-4.0,False,False,victoroladipo,42.0
Malcolm Brogdon,0 days 00:37:51,9.0,19.0,47.4,4.0,10.0,40.0,2.0,2.0,100.0,1.0,3.0,4.0,9.0,1.0,0.0,2.0,2.0,24.0,-5.0,False,False,malcolmbrogdon,47.0
Doug McDermott,0 days 00:29:54,8.0,10.0,80.0,3.0,5.0,60.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,21.0,5.0,False,False,dougmcdermott,40.0
Edmond Sumner,0 days 00:11:28,3.0,4.0,75.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,False,False,edmondsumner,19.0
Aaron Holiday,0 days 00:14:24,1.0,6.0,16.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,False,False,aaronholiday,8.0
JaKarr Sampson,0 days 00:04:52,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,False,False,jakarrsampson,3.0
Kelan Martin,,,,,,,,,,,,,,,,,,,,,True,False,kelanmartin,
T.J. McConnell,,,,,,,,,,,,,,,,,,,,,True,False,tjmcconnell,
Cassius Stanley,,,,,,,,,,,,,,,,,,,,,True,False,cassiusstanley,
