nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
De'Andre Hunter,0 days 00:22:59,4.0,8.0,50.0,1.0,2.0,50.0,6.0,7.0,85.7,2.0,5.0,7.0,1.0,1.0,0.0,1.0,2.0,15.0,15.0,False,False,deandrehunter,32.0
John Collins,0 days 00:24:09,4.0,7.0,57.1,4.0,7.0,57.1,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,12.0,25.0,False,False,johncollins,27.0
Clint Capela,0 days 00:26:26,4.0,12.0,33.3,0.0,0.0,0.0,4.0,6.0,66.7,3.0,8.0,11.0,1.0,1.0,1.0,3.0,1.0,12.0,26.0,False,False,clintcapela,25.0
Cam Reddish,0 days 00:23:51,3.0,8.0,37.5,1.0,4.0,25.0,3.0,3.0,100.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,22.0,False,False,camreddish,21.0
Trae Young,0 days 00:25:29,9.0,19.0,47.4,3.0,7.0,42.9,5.0,6.0,83.3,0.0,3.0,3.0,8.0,1.0,0.0,0.0,1.0,26.0,20.0,False,False,traeyoung,50.0
Bruno Fernando,0 days 00:20:43,1.0,4.0,25.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,3.0,2.0,-6.0,False,False,brunofernando,8.0
Kevin Huerter,0 days 00:24:27,3.0,9.0,33.3,1.0,4.0,25.0,1.0,1.0,100.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,False,False,kevinhuerter,16.0
Solomon Hill,0 days 00:21:49,3.0,8.0,37.5,3.0,7.0,42.9,0.0,0.0,0.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,2.0,9.0,2.0,False,False,solomonhill,23.0
Brandon Goodwin,0 days 00:22:31,5.0,12.0,41.7,3.0,7.0,42.9,2.0,2.0,100.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,15.0,-2.0,False,False,brandongoodwin,31.0
Nathan Knight,0 days 00:15:37,1.0,7.0,14.3,1.0,3.0,33.3,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,-8.0,False,False,nathanknight,7.0
Tony Snell,0 days 00:06:59,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-10.0,False,False,tonysnell,-1.0
Skylar Mays,0 days 00:05:00,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,False,False,skylarmays,-1.0
