nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
OG Anunoby,0 days 00:35:57,6.0,9.0,66.7,4.0,6.0,66.7,2.0,2.0,100.0,0.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,18.0,-4.0,False,False,oganunoby,36.0
Pascal Siakam,0 days 00:36:45,9.0,17.0,52.9,0.0,2.0,0.0,4.0,4.0,100.0,3.0,10.0,13.0,10.0,1.0,0.0,3.0,5.0,22.0,-2.0,False,False,pascalsiakam,50.0
Alex Len,0 days 00:09:33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,-1.0,False,False,alexlen,1.0
Fred VanVleet,0 days 00:36:45,4.0,13.0,30.8,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,1.0,10.0,-2.0,False,False,fredvanvleet,16.0
Kyle Lowry,0 days 00:35:34,5.0,17.0,29.4,3.0,12.0,25.0,5.0,5.0,100.0,0.0,9.0,9.0,2.0,0.0,0.0,4.0,3.0,18.0,-1.0,False,False,kylelowry,35.0
Chris Boucher,0 days 00:32:12,7.0,12.0,58.3,5.0,8.0,62.5,1.0,1.0,100.0,1.0,7.0,8.0,1.0,0.0,3.0,0.0,1.0,20.0,1.0,False,False,chrisboucher,43.0
Norman Powell,0 days 00:20:26,4.0,9.0,44.4,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,9.0,False,False,normanpowell,17.0
Stanley Johnson,0 days 00:23:18,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,1.0,0.0,2.0,2.0,7.0,4.0,False,False,stanleyjohnson,16.0
Terence Davis,0 days 00:09:30,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,-9.0,False,False,terencedavis,13.0
Aron Baynes,,,,,,,,,,,,,,,,,,,,,True,False,aronbaynes,
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,True,False,deandrebembry,
Malachi Flynn,,,,,,,,,,,,,,,,,,,,,True,False,malachiflynn,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,True,False,mattthomas,
Yuta Watanabe,,,,,,,,,,,,,,,,,,,,,True,False,yutawatanabe,
Paul Watson,,,,,,,,,,,,,,,,,,,,,True,False,paulwatson,
