nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:35:19,21.0,7.0,2.0,0.0,2.0,8.0,16.0,50.0,1.0,5.0,20.0,4.0,7.0,57.1,1.0,6.0,2.0,5.0,19.0,False,False,42.0
Draymond Green,F,0 days 00:28:50,1.0,3.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,1.0,3.0,22.0,False,False,14.0
James Wiseman,C,0 days 00:22:37,12.0,11.0,1.0,0.0,2.0,6.0,9.0,66.7,0.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,3.0,4.0,12.0,False,False,29.0
Kelly Oubre Jr.,G,0 days 00:33:57,17.0,5.0,0.0,2.0,1.0,7.0,13.0,53.8,1.0,5.0,20.0,2.0,2.0,100.0,2.0,3.0,1.0,3.0,10.0,False,False,32.0
Stephen Curry,G,0 days 00:36:27,62.0,5.0,4.0,0.0,0.0,18.0,31.0,58.1,8.0,16.0,50.0,18.0,19.0,94.7,1.0,4.0,5.0,0.0,20.0,False,False,106.0
Kevon Looney,,0 days 00:17:20,2.0,5.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,False,False,9.0
Kent Bazemore,,0 days 00:20:26,6.0,8.0,2.0,0.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,6.0,0.0,1.0,-2.0,False,False,19.0
Juan Toscano-Anderson,,0 days 00:03:27,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,False,False,3.0
Eric Paschall,,0 days 00:17:32,10.0,3.0,1.0,0.0,0.0,5.0,6.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,-2.0,False,False,18.0
Mychal Mulder,,0 days 00:00:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Damion Lee,,0 days 00:17:03,6.0,2.0,2.0,0.0,0.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,4.0,-2.0,False,False,14.0
Brad Wanamaker,,0 days 00:11:50,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,False,False,1.0
Jordan Poole,,,,,,,,,,,,,,,,,,,,,,True,False,
