nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jarrett Culver,F,0 days 00:28:28,20.0,6.0,0.0,3.0,0.0,8.0,13.0,61.5,1.0,4.0,25.0,3.0,6.0,50.0,4.0,2.0,2.0,2.0,-9.0,False,False,40.0
Juancho Hernangomez,F,0 days 00:26:38,6.0,5.0,2.0,0.0,0.0,3.0,10.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-7.0,False,False,12.0
Ed Davis,C,0 days 00:24:02,5.0,8.0,1.0,1.0,1.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,4.0,75.0,3.0,5.0,0.0,5.0,-20.0,False,False,18.0
Malik Beasley,G,0 days 00:38:04,25.0,7.0,5.0,1.0,2.0,10.0,16.0,62.5,3.0,5.0,60.0,2.0,2.0,100.0,1.0,6.0,1.0,0.0,-12.0,False,False,50.0
D 'Angelo Russell,G,0 days 00:30:00,18.0,4.0,7.0,2.0,1.0,7.0,15.0,46.7,4.0,7.0,57.1,0.0,0.0,0.0,1.0,3.0,3.0,2.0,-21.0,False,False,35.0
Naz Reid,,0 days 00:23:02,13.0,4.0,1.0,0.0,1.0,6.0,9.0,66.7,0.0,2.0,0.0,1.0,2.0,50.0,0.0,4.0,2.0,5.0,0.0,False,False,24.0
Ricky Rubio,,0 days 00:18:55,6.0,2.0,4.0,0.0,0.0,3.0,7.0,42.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-3.0,False,False,13.0
Anthony Edwards,,0 days 00:23:56,5.0,0.0,4.0,1.0,0.0,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-8.0,False,False,10.0
Jake Layman,,0 days 00:22:21,6.0,0.0,2.0,2.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,1.0,1.0,-8.0,False,False,13.0
Jordan McLaughlin,,0 days 00:06:39,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,False,False,5.0
Jaden McDaniels,,0 days 00:01:55,5.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,8.0
Jarred Vanderbilt,,0 days 00:01:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,0.0
