nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kyle Anderson,F,0 days 00:32:58,18.0,4.0,2.0,0.0,0.0,7.0,19.0,36.8,1.0,8.0,12.5,3.0,3.0,100.0,2.0,2.0,3.0,1.0,-17.0,False,False,27.0
Brandon Clarke,F,0 days 00:29:31,8.0,7.0,0.0,0.0,1.0,4.0,10.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,-15.0,False,False,15.0
Jonas Valanciunas,C,0 days 00:26:13,14.0,10.0,1.0,1.0,0.0,7.0,14.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,5.0,-19.0,False,False,25.0
Dillon Brooks,G,0 days 00:29:27,9.0,5.0,5.0,0.0,1.0,3.0,15.0,20.0,1.0,6.0,16.7,2.0,2.0,100.0,2.0,3.0,2.0,3.0,-13.0,False,False,17.0
Tyus Jones,G,0 days 00:32:36,14.0,5.0,3.0,1.0,0.0,6.0,11.0,54.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,-18.0,False,False,29.0
Gorgui Dieng,,0 days 00:21:48,5.0,7.0,4.0,0.0,0.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,False,False,15.0
Desmond Bane,,0 days 00:21:28,13.0,1.0,2.0,1.0,0.0,5.0,8.0,62.5,3.0,4.0,75.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,False,False,23.0
Grayson Allen,,0 days 00:15:35,3.0,0.0,2.0,1.0,0.0,1.0,6.0,16.7,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,False,False,5.0
Xavier Tillman,,0 days 00:17:26,6.0,6.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,False,False,15.0
John Konchar,,0 days 00:17:57,4.0,5.0,4.0,2.0,1.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,2.0,3.0,0.0,1.0,-3.0,False,False,18.0
Sean McDermott,,0 days 00:01:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,0.0
De'Anthony Melton,,,,,,,,,,,,,,,,,,,,,,True,False,
