nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Will Barton,F,0 days 00:22:52,8.0,6.0,6.0,0.0,2.0,3.0,11.0,27.3,2.0,5.0,40.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,-4.0,False,False,21.0
Paul Millsap,F,0 days 00:25:13,12.0,4.0,1.0,0.0,0.0,4.0,7.0,57.1,4.0,7.0,57.1,0.0,2.0,0.0,1.0,3.0,1.0,3.0,-6.0,False,False,26.0
Nikola Jokic,C,0 days 00:32:42,19.0,12.0,12.0,0.0,0.0,8.0,12.0,66.7,0.0,1.0,0.0,3.0,3.0,100.0,3.0,9.0,7.0,5.0,27.0,False,False,44.0
Gary Harris,G,0 days 00:25:42,2.0,2.0,0.0,0.0,1.0,1.0,8.0,12.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,False,False,3.0
Jamal Murray,G,0 days 00:36:54,36.0,5.0,4.0,1.0,0.0,13.0,20.0,65.0,3.0,7.0,42.9,7.0,9.0,77.8,2.0,3.0,0.0,0.0,9.0,False,False,68.0
Monte Morris,,0 days 00:29:34,11.0,3.0,6.0,0.0,0.0,3.0,7.0,42.9,1.0,3.0,33.3,4.0,5.0,80.0,1.0,2.0,0.0,0.0,13.0,False,False,27.0
JaMychal Green,,0 days 00:27:13,14.0,5.0,3.0,2.0,0.0,5.0,10.0,50.0,3.0,8.0,37.5,1.0,2.0,50.0,2.0,3.0,4.0,2.0,14.0,False,False,30.0
PJ Dozier,,0 days 00:20:42,7.0,4.0,0.0,0.0,0.0,3.0,8.0,37.5,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,False,False,12.0
Facundo Campazzo,,0 days 00:21:24,15.0,1.0,2.0,3.0,1.0,5.0,8.0,62.5,5.0,7.0,71.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,False,False,30.0
Markus Howard,,0 days 00:01:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,0.0
R.J. Hampton,,0 days 00:01:55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-5.0,False,False,-1.0
Zeke Nnaji,,0 days 00:01:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,0.0
Vlatko Cancar,,0 days 00:01:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,0.0
Bol Bol,,,,,,,,,,,,,,,,,,,,,,True,False,
Isaiah Hartenstein,,,,,,,,,,,,,,,,,,,,,,True,False,
