nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
LeBron James,F,0 days 00:32:00,22.0,13.0,8.0,1.0,0.0,9.0,16.0,56.3,3.0,6.0,50.0,1.0,3.0,33.3,0.0,13.0,2.0,2.0,19.0,False,False,53.0
Anthony Davis,F,0 days 00:32:12,17.0,9.0,1.0,3.0,3.0,6.0,15.0,40.0,0.0,2.0,0.0,5.0,6.0,83.3,2.0,7.0,3.0,0.0,5.0,False,False,35.0
Marc Gasol,C,0 days 00:24:40,7.0,6.0,4.0,1.0,0.0,2.0,6.0,33.3,0.0,3.0,0.0,3.0,4.0,75.0,3.0,3.0,0.0,2.0,3.0,False,False,23.0
Kyle Kuzma,G,0 days 00:30:03,11.0,3.0,1.0,0.0,2.0,4.0,9.0,44.4,3.0,7.0,42.9,0.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0,False,False,20.0
Dennis Schroder,G,0 days 00:32:39,11.0,1.0,5.0,0.0,0.0,4.0,13.0,30.8,0.0,4.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,1.0,3.0,False,False,20.0
Wesley Matthews,,0 days 00:27:15,14.0,1.0,1.0,2.0,0.0,5.0,7.0,71.4,4.0,6.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,False,False,27.0
Talen Horton-Tucker,,0 days 00:24:39,7.0,6.0,2.0,0.0,0.0,3.0,9.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,11.0,False,False,15.0
Montrezl Harrell,,0 days 00:21:50,16.0,9.0,0.0,2.0,0.0,7.0,11.0,63.6,0.0,0.0,0.0,2.0,2.0,100.0,4.0,5.0,1.0,2.0,12.0,False,False,31.0
Markieff Morris,,0 days 00:14:21,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,False,False,2.0
Quinn Cook,,0 days 00:01:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,0.0
Jared Dudley,,0 days 00:01:27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,1.0
Alfonzo McKinnie,,0 days 00:01:27,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,5.0
