nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jerami Grant,F,0 days 00:34:14,22.0,6.0,2.0,1.0,0.0,8.0,16.0,50.0,2.0,6.0,33.3,4.0,4.0,100.0,1.0,5.0,2.0,2.0,1.0,False,False,39.0
Blake Griffin,F,0 days 00:29:23,13.0,3.0,4.0,1.0,0.0,4.0,14.0,28.6,3.0,10.0,30.0,2.0,4.0,50.0,0.0,3.0,0.0,0.0,-4.0,False,False,29.0
Mason Plumlee,C,0 days 00:25:39,13.0,8.0,2.0,1.0,1.0,3.0,4.0,75.0,0.0,0.0,0.0,7.0,8.0,87.5,2.0,6.0,0.0,4.0,2.0,False,False,35.0
Josh Jackson,G,0 days 00:14:47,13.0,1.0,2.0,1.0,0.0,5.0,10.0,50.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,6.0,False,False,22.0
Killian Hayes,G,0 days 00:24:00,5.0,1.0,4.0,0.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,-3.0,False,False,9.0
Derrick Rose,,0 days 00:23:29,13.0,1.0,8.0,0.0,1.0,4.0,12.0,33.3,1.0,3.0,33.3,4.0,4.0,100.0,1.0,0.0,4.0,0.0,6.0,False,False,22.0
Isaiah Stewart,,0 days 00:15:04,2.0,3.0,0.0,0.0,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,False,False,6.0
Saddiq Bey,,0 days 00:20:41,6.0,3.0,2.0,1.0,0.0,2.0,6.0,33.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,False,False,13.0
Delon Wright,,0 days 00:18:25,4.0,3.0,3.0,2.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,1.0,0.0,-10.0,False,False,14.0
Jahlil Okafor,,0 days 00:08:17,6.0,2.0,1.0,0.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-5.0,False,False,13.0
Sekou Doumbouya,,0 days 00:14:16,8.0,0.0,0.0,1.0,1.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,False,False,15.0
Svi Mykhailiuk,,0 days 00:15:44,15.0,2.0,1.0,0.0,0.0,5.0,8.0,62.5,3.0,6.0,50.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,4.0,False,False,28.0
Wayne Ellington,,,,,,,,,,,,,,,,,,,,,,True,False,
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,,True,False,
Deividas Sirvydis,,,,,,,,,,,,,,,,,,,,,,True,False,
