nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Bojan Bogdanovic,F,0 days 00:27:58,28.0,1.0,3.0,1.0,0.0,10.0,13.0,76.9,6.0,7.0,85.7,2.0,3.0,66.7,0.0,1.0,1.0,2.0,14.0,False,False,49.0
Royce O'Neale,F,0 days 00:29:04,11.0,11.0,5.0,0.0,0.0,3.0,4.0,75.0,3.0,4.0,75.0,2.0,4.0,50.0,1.0,10.0,0.0,2.0,17.0,False,False,37.0
Rudy Gobert,C,0 days 00:27:27,7.0,16.0,1.0,0.0,6.0,2.0,7.0,28.6,0.0,0.0,0.0,3.0,6.0,50.0,2.0,14.0,4.0,1.0,18.0,False,False,29.0
Donovan Mitchell,G,0 days 00:29:36,22.0,4.0,9.0,0.0,0.0,8.0,17.0,47.1,5.0,9.0,55.6,1.0,1.0,100.0,2.0,2.0,4.0,1.0,18.0,False,False,40.0
Mike Conley,G,0 days 00:27:53,15.0,0.0,4.0,1.0,0.0,6.0,11.0,54.5,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,22.0,False,False,23.0
Joe Ingles,,0 days 00:21:40,13.0,7.0,1.0,0.0,0.0,5.0,9.0,55.6,2.0,6.0,33.3,1.0,2.0,50.0,2.0,5.0,0.0,1.0,15.0,False,False,30.0
Derrick Favors,,0 days 00:15:58,6.0,4.0,2.0,0.0,2.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,1.0,3.0,0.0,2.0,13.0,False,False,18.0
Jordan Clarkson,,0 days 00:23:26,18.0,3.0,3.0,2.0,0.0,8.0,13.0,61.5,2.0,6.0,33.3,0.0,0.0,0.0,0.0,3.0,4.0,1.0,20.0,False,False,31.0
Georges Niang,,0 days 00:13:21,2.0,6.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,14.0,False,False,9.0
Miye Oni,,0 days 00:06:17,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,-6.0,False,False,2.0
Shaquille Harrison,,0 days 00:06:35,6.0,0.0,1.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,False,False,8.0
Juwan Morgan,,0 days 00:06:35,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-10.0,False,False,2.0
Udoka Azubuike,,0 days 00:06:35,2.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,False,False,3.0
Elijah Hughes,,0 days 00:06:35,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,False,False,0.0
