nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Derrick Jones Jr.,F,0 days 00:17:54,3.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,2.0,5.0,-8.0,False,False,5.0
Robert Covington,F,0 days 00:27:13,6.0,2.0,1.0,2.0,0.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,-8.0,False,False,11.0
Jusuf Nurkic,C,0 days 00:23:20,7.0,6.0,3.0,2.0,2.0,3.0,10.0,30.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,4.0,2.0,2.0,-14.0,False,False,17.0
CJ McCollum,G,0 days 00:38:58,28.0,9.0,5.0,2.0,0.0,10.0,23.0,43.5,2.0,8.0,25.0,6.0,8.0,75.0,1.0,8.0,1.0,4.0,-17.0,False,False,56.0
Damian Lillard,G,0 days 00:39:08,32.0,4.0,4.0,0.0,0.0,10.0,24.0,41.7,6.0,15.0,40.0,6.0,7.0,85.7,0.0,4.0,5.0,3.0,-10.0,False,False,53.0
Gary Trent Jr.,,0 days 00:32:33,7.0,2.0,1.0,0.0,0.0,3.0,11.0,27.3,1.0,6.0,16.7,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-9.0,False,False,11.0
Carmelo Anthony,,0 days 00:27:11,10.0,3.0,0.0,0.0,0.0,2.0,8.0,25.0,2.0,7.0,28.6,4.0,4.0,100.0,0.0,3.0,0.0,6.0,-7.0,False,False,20.0
Enes Kanter,,0 days 00:24:14,24.0,12.0,1.0,1.0,0.0,8.0,12.0,66.7,0.0,0.0,0.0,8.0,10.0,80.0,8.0,4.0,0.0,3.0,-4.0,False,False,52.0
Anfernee Simons,,0 days 00:12:27,5.0,1.0,1.0,0.0,0.0,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,False,False,10.0
Keljin Blevins,,,,,,,,,,,,,,,,,,,,,,True,False,
CJ Elleby,,,,,,,,,,,,,,,,,,,,,,True,False,
Harry Giles III,,,,,,,,,,,,,,,,,,,,,,True,False,
Nassir Little,,,,,,,,,,,,,,,,,,,,,,True,False,
