nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Mikal Bridges,F,0 days 00:36:11,7.0,8.0,2.0,0.0,2.0,1.0,7.0,14.3,1.0,5.0,20.0,4.0,5.0,80.0,0.0,8.0,1.0,2.0,8.0,False,False,23.0
Jae Crowder,F,0 days 00:31:52,6.0,2.0,2.0,0.0,0.0,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,4.0,-5.0,False,False,14.0
Deandre Ayton,C,0 days 00:30:30,24.0,8.0,2.0,1.0,0.0,9.0,12.0,75.0,0.0,0.0,0.0,6.0,7.0,85.7,4.0,4.0,1.0,5.0,-15.0,False,False,47.0
Devin Booker,G,0 days 00:45:40,25.0,5.0,8.0,0.0,0.0,7.0,13.0,53.8,1.0,3.0,33.3,10.0,12.0,83.3,1.0,4.0,2.0,2.0,14.0,False,False,52.0
Chris Paul,G,0 days 00:36:46,15.0,9.0,6.0,1.0,1.0,6.0,12.0,50.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,9.0,2.0,3.0,-8.0,False,False,35.0
Cameron Payne,,0 days 00:16:29,7.0,1.0,1.0,0.0,0.0,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,False,False,9.0
Cameron Johnson,,0 days 00:22:12,8.0,3.0,1.0,1.0,0.0,3.0,9.0,33.3,2.0,8.0,25.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,False,False,16.0
Dario Saric,,0 days 00:17:02,15.0,4.0,1.0,1.0,0.0,6.0,9.0,66.7,2.0,5.0,40.0,1.0,2.0,50.0,1.0,3.0,2.0,3.0,12.0,False,False,29.0
Langston Galloway,,0 days 00:04:58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.0,False,False,-1.0
Jevon Carter,,0 days 00:03:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-19.0,False,False,0.0
Ty-Shon Alexander,,,,,,,,,,,,,,,,,,,,,,True,False,
Damian Jones,,,,,,,,,,,,,,,,,,,,,,True,False,
Frank Kaminsky,,,,,,,,,,,,,,,,,,,,,,True,False,
E'Twaun Moore,,,,,,,,,,,,,,,,,,,,,,True,False,
