nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Alec Burks,0 days 00:23:14,3.0,14.0,21.4,0.0,7.0,0.0,3.0,3.0,100.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,3.0,9.0,-5.0,False,False,alecburks,19.0
Julius Randle,0 days 00:35:00,6.0,16.0,37.5,2.0,4.0,50.0,4.0,4.0,100.0,2.0,8.0,10.0,4.0,0.0,0.0,2.0,4.0,18.0,-14.0,False,False,juliusrandle,34.0
Mitchell Robinson,0 days 00:30:41,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,7.0,8.0,1.0,0.0,2.0,0.0,2.0,7.0,-15.0,False,False,mitchellrobinson,24.0
RJ Barrett,0 days 00:40:22,7.0,11.0,63.6,3.0,3.0,100.0,0.0,2.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,17.0,-7.0,False,False,rjbarrett,32.0
Elfrid Payton,0 days 00:21:23,2.0,7.0,28.6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,4.0,-7.0,False,False,elfridpayton,5.0
Nerlens Noel,0 days 00:17:19,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,False,False,nerlensnoel,12.0
Austin Rivers,0 days 00:27:27,10.0,14.0,71.4,5.0,7.0,71.4,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,25.0,-13.0,False,False,austinrivers,41.0
Immanuel Quickley,0 days 00:22:52,1.0,11.0,9.1,0.0,4.0,0.0,4.0,4.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,6.0,-5.0,False,False,immanuelquickley,9.0
Obi Toppin,0 days 00:13:00,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,False,False,obitoppin,7.0
Kevin Knox II,0 days 00:07:38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.0,False,False,kevinknoxii,-1.0
Theo Pinson,0 days 00:01:04,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,False,False,theopinson,3.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,True,False,ignasbrazdeikis,
Taj Gibson,,,,,,,,,,,,,,,,,,,,,True,False,tajgibson,
Frank Ntilikina,,,,,,,,,,,,,,,,,,,,,True,False,frankntilikina,
Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,True,False,dennissmithjr,
