nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Terance Mann,0 days 00:33:59,4.0,8.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,7.0,9.0,1.0,4.0,0.0,0.0,5.0,10.0,-12.0,False,False,terancemann,29.0
Nicolas Batum,0 days 00:32:47,2.0,7.0,28.6,1.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,3.0,1.0,5.0,-6.0,False,False,nicolasbatum,13.0
Serge Ibaka,0 days 00:28:52,6.0,15.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,4.0,1.0,5.0,3.0,0.0,3.0,3.0,2.0,15.0,-3.0,False,False,sergeibaka,25.0
Luke Kennard,0 days 00:28:01,5.0,13.0,38.5,2.0,5.0,40.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,13.0,-4.0,False,False,lukekennard,26.0
Reggie Jackson,0 days 00:39:10,8.0,16.0,50.0,2.0,6.0,33.3,2.0,2.0,100.0,1.0,6.0,7.0,8.0,2.0,1.0,2.0,3.0,20.0,-1.0,False,False,reggiejackson,44.0
Lou Williams,0 days 00:22:14,4.0,14.0,28.6,1.0,3.0,33.3,2.0,2.0,100.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,11.0,-3.0,False,False,louwilliams,14.0
Amir Coffey,0 days 00:12:26,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-4.0,False,False,amircoffey,2.0
Marcus Morris Sr.,0 days 00:24:17,3.0,9.0,33.3,0.0,0.0,0.0,4.0,4.0,100.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,2.0,10.0,-5.0,False,False,marcusmorrissr,16.0
Ivica Zubac,0 days 00:18:14,3.0,5.0,60.0,0.0,0.0,0.0,7.0,8.0,87.5,3.0,7.0,10.0,1.0,0.0,0.0,0.0,4.0,13.0,-7.0,False,False,ivicazubac,33.0
Mfiondu Kabengele,,,,,,,,,,,,,,,,,,,,,True,False,mfiondukabengele,
Daniel Oturu,,,,,,,,,,,,,,,,,,,,,True,False,danieloturu,
Patrick Patterson,,,,,,,,,,,,,,,,,,,,,True,False,patrickpatterson,
