nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Derrick Jones Jr.,F,0 days 00:37:47,5.0,2.0,1.0,0.0,3.0,1.0,9.0,11.1,0.0,5.0,0.0,3.0,4.0,75.0,0.0,2.0,1.0,4.0,0.0,False,False,12.0
Robert Covington,F,0 days 00:38:49,4.0,6.0,2.0,3.0,1.0,2.0,9.0,22.2,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,-5.0,False,False,17.0
Jusuf Nurkic,C,0 days 00:26:55,10.0,12.0,3.0,1.0,0.0,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,-5.0,False,False,30.0
CJ McCollum,G,0 days 00:37:54,20.0,3.0,11.0,3.0,1.0,7.0,22.0,31.8,3.0,11.0,27.3,3.0,3.0,100.0,1.0,2.0,2.0,1.0,11.0,False,False,42.0
Damian Lillard,G,0 days 00:36:23,31.0,4.0,5.0,0.0,1.0,10.0,16.0,62.5,5.0,10.0,50.0,6.0,6.0,100.0,0.0,4.0,5.0,1.0,-10.0,False,False,56.0
Rodney Hood,,0 days 00:16:32,5.0,1.0,3.0,1.0,0.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,False,False,9.0
Gary Trent Jr.,,0 days 00:24:43,28.0,3.0,1.0,0.0,0.0,10.0,14.0,71.4,7.0,11.0,63.6,1.0,2.0,50.0,0.0,3.0,0.0,2.0,15.0,False,False,51.0
Enes Kanter,,0 days 00:22:05,12.0,14.0,0.0,1.0,0.0,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.0,13.0,False,False,30.0
Anfernee Simons,,0 days 00:05:52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,False,False,1.0
Keljin Blevins,,,,,,,,,,,,,,,,,,,,,,True,False,
CJ Elleby,,,,,,,,,,,,,,,,,,,,,,True,False,
Harry Giles III,,,,,,,,,,,,,,,,,,,,,,True,False,
