nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Luguentz Dort,F,0 days 00:32:42,26.0,2.0,1.0,3.0,0.0,9.0,11.0,81.8,5.0,7.0,71.4,3.0,4.0,75.0,1.0,1.0,3.0,4.0,3.0,False,False,47.0
Darius Bazley,F,0 days 00:33:21,9.0,11.0,0.0,0.0,1.0,3.0,8.0,37.5,2.0,4.0,50.0,1.0,2.0,50.0,0.0,11.0,3.0,1.0,-5.0,False,False,22.0
Al Horford,C,0 days 00:29:12,11.0,5.0,4.0,1.0,0.0,4.0,10.0,40.0,3.0,7.0,42.9,0.0,0.0,0.0,0.0,5.0,1.0,1.0,7.0,False,False,25.0
Shai Gilgeous-Alexander,G,0 days 00:36:25,23.0,3.0,7.0,1.0,1.0,9.0,21.0,42.9,1.0,7.0,14.3,4.0,4.0,100.0,0.0,3.0,4.0,3.0,4.0,False,False,39.0
George Hill,G,0 days 00:25:04,14.0,5.0,4.0,1.0,0.0,5.0,13.0,38.5,0.0,4.0,0.0,4.0,5.0,80.0,3.0,2.0,0.0,0.0,6.0,False,False,30.0
Hamidou Diallo,,0 days 00:20:52,7.0,6.0,1.0,1.0,1.0,3.0,7.0,42.9,0.0,0.0,0.0,1.0,2.0,50.0,1.0,5.0,0.0,2.0,-3.0,False,False,17.0
Mike Muscala,,0 days 00:19:48,9.0,2.0,1.0,0.0,1.0,3.0,9.0,33.3,3.0,7.0,42.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-8.0,False,False,16.0
Theo Maledon,,0 days 00:20:44,6.0,0.0,2.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,3.0,1.0,-8.0,False,False,11.0
Kenrich Williams,,0 days 00:11:26,4.0,1.0,1.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-4.0,False,False,7.0
Aleksej Pokusevski,,0 days 00:14:26,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,False,False,3.0
Moses Brown,,,,,,,,,,,,,,,,,,,,,,True,False,
Josh Hall,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin Jackson,,,,,,,,,,,,,,,,,,,,,,True,False,
Darius Miller,,,,,,,,,,,,,,,,,,,,,,True,False,
Isaiah Roby,,,,,,,,,,,,,,,,,,,,,,True,False,
