nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dillon Brooks,F,0 days 00:35:17,24.0,7.0,4.0,3.0,0.0,9.0,19.0,47.4,2.0,4.0,50.0,4.0,4.0,100.0,3.0,4.0,5.0,5.0,15.0,False,False,40.0
Kyle Anderson,F,0 days 00:37:43,28.0,7.0,3.0,0.0,0.0,9.0,17.0,52.9,4.0,8.0,50.0,6.0,8.0,75.0,3.0,4.0,4.0,4.0,13.0,False,False,51.0
Jonas Valanciunas,C,0 days 00:39:07,14.0,14.0,2.0,1.0,3.0,6.0,11.0,54.5,0.0,1.0,0.0,2.0,2.0,100.0,0.0,14.0,1.0,2.0,9.0,False,False,37.0
Grayson Allen,G,0 days 00:24:57,3.0,4.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,4.0,75.0,1.0,3.0,2.0,0.0,1.0,False,False,10.0
Ja Morant,G,0 days 00:13:36,7.0,2.0,3.0,0.0,0.0,2.0,7.0,28.6,0.0,0.0,0.0,3.0,3.0,100.0,1.0,1.0,4.0,1.0,4.0,False,False,8.0
Gorgui Dieng,,0 days 00:14:53,7.0,5.0,1.0,1.0,1.0,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,2.0,3.0,1.0,0.0,-4.0,False,False,16.0
Brandon Clarke,,0 days 00:29:57,16.0,7.0,2.0,1.0,0.0,6.0,11.0,54.5,1.0,1.0,100.0,3.0,7.0,42.9,4.0,3.0,0.0,0.0,0.0,False,False,35.0
Desmond Bane,,0 days 00:24:55,6.0,3.0,0.0,0.0,0.0,2.0,6.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,-6.0,False,False,11.0
Tyus Jones,,0 days 00:35:42,9.0,5.0,4.0,2.0,0.0,4.0,12.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,1.0,4.0,1.0,2.0,-8.0,False,False,18.0
John Konchar,,0 days 00:16:51,2.0,2.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,5.0
Sean McDermott,,,,,,,,,,,,,,,,,,,,,,True,False,
Xavier Tillman,,,,,,,,,,,,,,,,,,,,,,True,True,
-,-,0 days 04:25:00,116.0,56.0,20.0,10.0,4.0,42.0,98.0,42.9,10.0,29.0,34.5,22.0,29.0,75.9,16.0,40.0,19.0,17.0,,False,False,231.0
