nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Patrick Williams,0 days 00:22:35,2.0,5.0,40.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,False,False,patrickwilliams,10.0
Lauri Markkanen,0 days 00:32:56,10.0,19.0,52.6,2.0,7.0,28.6,7.0,8.0,87.5,1.0,9.0,10.0,3.0,0.0,0.0,2.0,2.0,29.0,5.0,False,False,laurimarkkanen,56.0
Wendell Carter Jr.,0 days 00:26:33,3.0,7.0,42.9,1.0,1.0,100.0,5.0,8.0,62.5,2.0,5.0,7.0,1.0,5.0,1.0,2.0,1.0,12.0,-1.0,False,False,wendellcarterjr,32.0
Zach LaVine,0 days 00:31:19,1.0,8.0,12.5,0.0,5.0,0.0,8.0,8.0,100.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,3.0,10.0,11.0,False,False,zachlavine,28.0
Coby White,0 days 00:25:18,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,-3.0,False,False,cobywhite,4.0
Daniel Gafford,0 days 00:13:09,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,7.0,14.0,False,False,danielgafford,17.0
Ryan Arcidiacono,0 days 00:16:54,1.0,3.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,0.0,4.0,4.0,5.0,0.0,0.0,2.0,2.0,4.0,15.0,False,False,ryanarcidiacono,15.0
Garrett Temple,0 days 00:28:46,9.0,15.0,60.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,4.0,21.0,14.0,False,False,garretttemple,39.0
Thaddeus Young,0 days 00:19:28,7.0,10.0,70.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,15.0,13.0,False,False,thaddeusyoung,31.0
Otto Porter Jr.,0 days 00:23:02,7.0,10.0,70.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,9.0,2.0,1.0,0.0,2.0,1.0,14.0,12.0,False,False,ottoporterjr,30.0
Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,True,False,cristianofelicio,
Adam Mokoka,,,,,,,,,,,,,,,,,,,,,True,False,adammokoka,
Denzel Valentine,,,,,,,,,,,,,,,,,,,,,True,False,denzelvalentine,
