nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Michael Porter Jr.,F,0 days 00:30:36,24.0,5.0,2.0,2.0,3.0,9.0,15.0,60.0,3.0,7.0,42.9,3.0,3.0,100.0,1.0,4.0,2.0,3.0,0.0,False,False,47.0
Paul Millsap,F,0 days 00:36:06,16.0,7.0,3.0,0.0,0.0,7.0,13.0,53.8,2.0,5.0,40.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,-6.0,False,False,31.0
Nikola Jokic,C,0 days 00:42:50,29.0,15.0,14.0,0.0,2.0,11.0,18.0,61.1,1.0,2.0,50.0,6.0,9.0,66.7,3.0,12.0,6.0,3.0,5.0,False,False,69.0
Gary Harris,G,0 days 00:42:33,10.0,2.0,2.0,0.0,1.0,4.0,9.0,44.4,0.0,4.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,5.0,False,False,20.0
Jamal Murray,G,0 days 00:34:27,9.0,4.0,1.0,2.0,0.0,1.0,9.0,11.1,0.0,5.0,0.0,7.0,7.0,100.0,0.0,4.0,2.0,6.0,3.0,False,False,19.0
Will Barton,,0 days 00:33:27,16.0,2.0,4.0,2.0,1.0,7.0,16.0,43.8,1.0,3.0,33.3,1.0,2.0,50.0,0.0,2.0,0.0,2.0,1.0,False,False,28.0
Monte Morris,,0 days 00:16:19,2.0,2.0,0.0,0.0,0.0,1.0,6.0,16.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-7.0,False,False,0.0
PJ Dozier,,0 days 00:15:39,7.0,5.0,2.0,0.0,2.0,3.0,5.0,60.0,0.0,1.0,0.0,1.0,1.0,100.0,2.0,3.0,1.0,1.0,-6.0,False,False,18.0
Facundo Campazzo,,0 days 00:08:08,3.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,False,False,6.0
Isaiah Hartenstein,,0 days 00:09:53,6.0,3.0,0.0,0.0,2.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,-1.0,False,False,9.0
Bol Bol,,,,,,,,,,,,,,,,,,,,,,True,False,
Vlatko Cancar,,,,,,,,,,,,,,,,,,,,,,True,False,
R.J. Hampton,,,,,,,,,,,,,,,,,,,,,,True,False,
Markus Howard,,,,,,,,,,,,,,,,,,,,,,True,False,
Zeke Nnaji,,,,,,,,,,,,,,,,,,,,,,True,False,
-,-,0 days 04:25:00,122.0,46.0,28.0,6.0,11.0,47.0,98.0,48.0,8.0,29.0,27.6,20.0,24.0,83.3,10.0,36.0,15.0,25.0,,False,False,247.0
