nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Isaac Okoro,F,0 days 00:34:31,11.0,3.0,5.0,0.0,0.0,4.0,5.0,80.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,2.0,1.0,7.0,False,False,24.0
Larry Nance Jr.,F,0 days 00:34:34,13.0,13.0,8.0,3.0,2.0,5.0,9.0,55.6,1.0,1.0,100.0,2.0,2.0,100.0,5.0,8.0,2.0,4.0,3.0,False,False,41.0
Andre Drummond,C,0 days 00:27:12,14.0,14.0,4.0,1.0,0.0,7.0,18.0,38.9,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,2.0,-5.0,False,False,25.0
Collin Sexton,G,0 days 00:37:05,27.0,2.0,5.0,0.0,0.0,9.0,16.0,56.3,3.0,4.0,75.0,6.0,9.0,66.7,0.0,2.0,2.0,4.0,6.0,False,False,47.0
Darius Garland,G,0 days 00:33:33,22.0,6.0,6.0,1.0,0.0,7.0,13.0,53.8,4.0,8.0,50.0,4.0,4.0,100.0,0.0,6.0,2.0,3.0,4.0,False,False,46.0
Cedi Osman,,0 days 00:18:57,11.0,4.0,2.0,0.0,0.0,4.0,9.0,44.4,3.0,6.0,50.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,-4.0,False,False,21.0
JaVale McGee,,0 days 00:19:11,13.0,7.0,1.0,1.0,1.0,6.0,7.0,85.7,0.0,1.0,0.0,1.0,1.0,100.0,1.0,6.0,1.0,3.0,12.0,False,False,29.0
Dean Wade,,0 days 00:16:52,7.0,0.0,3.0,3.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,False,False,15.0
Dylan Windler,,0 days 00:09:29,3.0,0.0,0.0,2.0,0.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,False,False,5.0
Damyean Dotson,,0 days 00:14:32,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,False,False,2.0
Marques Bolden,,0 days 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,2.0
Thon Maker,,,,,,,,,,,,,,,,,,,,,,True,False,
Lamar Stevens,,,,,,,,,,,,,,,,,,,,,,True,False,
