nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
T.J. Warren,F,0 days 00:23:58,5.0,1.0,1.0,0.0,0.0,2.0,8.0,25.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0,6.0,False,False,6.0
Domantas Sabonis,F,0 days 00:37:48,32.0,13.0,5.0,1.0,0.0,11.0,18.0,61.1,2.0,4.0,50.0,8.0,12.0,66.7,4.0,9.0,4.0,5.0,12.0,False,False,67.0
Myles Turner,C,0 days 00:29:48,10.0,8.0,1.0,0.0,8.0,4.0,9.0,44.4,0.0,4.0,0.0,2.0,2.0,100.0,1.0,7.0,2.0,1.0,20.0,False,False,30.0
Victor Oladipo,G,0 days 00:28:16,22.0,4.0,4.0,1.0,0.0,9.0,14.0,64.3,2.0,5.0,40.0,2.0,3.0,66.7,0.0,4.0,1.0,3.0,5.0,False,False,42.0
Malcolm Brogdon,G,0 days 00:35:51,21.0,7.0,8.0,2.0,0.0,8.0,16.0,50.0,2.0,4.0,50.0,3.0,3.0,100.0,2.0,5.0,1.0,2.0,0.0,False,False,44.0
Justin Holiday,,0 days 00:22:23,6.0,4.0,0.0,0.0,1.0,2.0,6.0,33.3,1.0,5.0,20.0,1.0,2.0,50.0,0.0,4.0,1.0,2.0,-1.0,False,False,15.0
Doug McDermott,,0 days 00:28:17,13.0,6.0,2.0,1.0,0.0,5.0,12.0,41.7,0.0,6.0,0.0,3.0,4.0,75.0,1.0,5.0,1.0,2.0,6.0,False,False,29.0
Aaron Holiday,,0 days 00:17:19,7.0,3.0,2.0,0.0,0.0,3.0,8.0,37.5,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,False,False,12.0
T.J. McConnell,,0 days 00:20:19,5.0,4.0,5.0,1.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,1.0,4.0,17.0,False,False,17.0
Jalen Lecque,,,,,,,,,,,,,,,,,,,,,,True,False,
Kelan Martin,,,,,,,,,,,,,,,,,,,,,,True,False,
JaKarr Sampson,,,,,,,,,,,,,,,,,,,,,,True,False,
Cassius Stanley,,,,,,,,,,,,,,,,,,,,,,True,False,
Edmond Sumner,,,,,,,,,,,,,,,,,,,,,,True,False,
