nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Danny Green,F,0 days 00:18:16,2.0,0.0,2.0,2.0,0.0,1.0,6.0,16.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-27.0,False,False,5.0
Tobias Harris,F,0 days 00:31:08,10.0,8.0,0.0,0.0,1.0,3.0,13.0,23.1,0.0,4.0,0.0,4.0,4.0,100.0,4.0,4.0,2.0,4.0,-7.0,False,False,18.0
Joel Embiid,C,0 days 00:35:50,29.0,14.0,2.0,0.0,1.0,10.0,17.0,58.8,1.0,1.0,100.0,8.0,9.0,88.9,2.0,12.0,3.0,3.0,-2.0,False,False,56.0
Seth Curry,G,0 days 00:32:15,13.0,0.0,4.0,2.0,0.0,4.0,8.0,50.0,1.0,5.0,20.0,4.0,4.0,100.0,0.0,0.0,1.0,4.0,-1.0,False,False,27.0
Ben Simmons,G,0 days 00:32:25,16.0,9.0,7.0,2.0,3.0,7.0,12.0,58.3,0.0,0.0,0.0,2.0,6.0,33.3,1.0,8.0,4.0,3.0,-2.0,False,False,41.0
Shake Milton,,0 days 00:30:44,19.0,1.0,3.0,3.0,0.0,6.0,11.0,54.5,2.0,4.0,50.0,5.0,7.0,71.4,0.0,1.0,0.0,3.0,33.0,False,False,38.0
Furkan Korkmaz,,0 days 00:20:11,11.0,1.0,0.0,1.0,2.0,4.0,9.0,44.4,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,14.0,False,False,18.0
Dwight Howard,,0 days 00:13:10,4.0,10.0,2.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,3.0,8.0,False,False,17.0
Tyrese Maxey,,0 days 00:11:51,6.0,2.0,2.0,0.0,0.0,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,False,False,10.0
Mike Scott,,0 days 00:17:52,3.0,2.0,0.0,1.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,False,False,8.0
Matisse Thybulle,,0 days 00:00:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,False,False,0.0
Tony Bradley,,,,,,,,,,,,,,,,,,,,,,True,False,
Terrance Ferguson,,,,,,,,,,,,,,,,,,,,,,True,False,
Isaiah Joe,,,,,,,,,,,,,,,,,,,,,,True,False,
Dakota Mathias,,,,,,,,,,,,,,,,,,,,,,True,False,
