nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dwayne Bacon,F,0 days 00:19:59,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,False,False,2.0
Aaron Gordon,F,0 days 00:26:00,20.0,7.0,0.0,4.0,0.0,8.0,11.0,72.7,1.0,4.0,25.0,3.0,6.0,50.0,3.0,4.0,2.0,4.0,17.0,False,False,44.0
Nikola Vucevic,C,0 days 00:34:33,15.0,11.0,3.0,1.0,1.0,5.0,13.0,38.5,3.0,5.0,60.0,2.0,8.0,25.0,2.0,9.0,2.0,0.0,0.0,False,False,39.0
Evan Fournier,G,0 days 00:31:43,25.0,0.0,4.0,3.0,0.0,9.0,13.0,69.2,3.0,5.0,60.0,4.0,5.0,80.0,0.0,0.0,2.0,2.0,0.0,False,False,45.0
Markelle Fultz,G,0 days 00:29:49,15.0,5.0,4.0,1.0,1.0,6.0,15.0,40.0,0.0,3.0,0.0,3.0,3.0,100.0,0.0,5.0,4.0,4.0,3.0,False,False,25.0
Chuma Okeke,,0 days 00:22:00,3.0,5.0,2.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,2.0,3.0,1.0,0.0,-11.0,False,False,12.0
Terrence Ross,,0 days 00:29:32,19.0,3.0,1.0,1.0,0.0,6.0,14.0,42.9,3.0,6.0,50.0,4.0,4.0,100.0,0.0,3.0,3.0,1.0,9.0,False,False,29.0
Cole Anthony,,0 days 00:19:11,6.0,2.0,6.0,2.0,0.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,False,False,15.0
Michael Carter-Williams,,0 days 00:18:45,4.0,3.0,0.0,1.0,1.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,False,False,10.0
Khem Birch,,0 days 00:14:27,6.0,2.0,0.0,1.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,3.0,6.0,False,False,11.0
Mo Bamba,,,,,,,,,,,,,,,,,,,,,,True,False,
Jordan Bone,,,,,,,,,,,,,,,,,,,,,,True,False,
Gary Clark,,,,,,,,,,,,,,,,,,,,,,True,False,
Karim Mane,,,,,,,,,,,,,,,,,,,,,,True,False,
