nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Derrick Jones Jr.,F,0 days 00:26:35,9.0,4.0,0.0,0.0,0.0,3.0,9.0,33.3,3.0,5.0,60.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,-16.0,False,False,14.0
Robert Covington,F,0 days 00:21:25,1.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,4.0,0.0,2.0,-18.0,False,False,11.0
Jusuf Nurkic,C,0 days 00:22:51,13.0,3.0,3.0,1.0,0.0,5.0,9.0,55.6,1.0,2.0,50.0,2.0,2.0,100.0,1.0,2.0,2.0,3.0,-10.0,False,False,23.0
CJ McCollum,G,0 days 00:34:10,23.0,4.0,3.0,0.0,1.0,7.0,19.0,36.8,3.0,8.0,37.5,6.0,6.0,100.0,1.0,3.0,0.0,3.0,-11.0,False,False,40.0
Damian Lillard,G,0 days 00:34:41,9.0,4.0,7.0,1.0,1.0,4.0,12.0,33.3,1.0,7.0,14.3,0.0,1.0,0.0,0.0,4.0,1.0,1.0,-21.0,False,False,25.0
Carmelo Anthony,,0 days 00:24:04,15.0,4.0,0.0,1.0,0.0,5.0,12.0,41.7,0.0,0.0,0.0,5.0,6.0,83.3,1.0,3.0,1.0,2.0,-3.0,False,False,23.0
Gary Trent Jr.,,0 days 00:26:08,11.0,2.0,3.0,2.0,0.0,4.0,12.0,33.3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-10.0,False,False,19.0
Enes Kanter,,0 days 00:26:54,14.0,8.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,-10.0,False,False,29.0
Rodney Hood,,0 days 00:14:50,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,False,False,2.0
Harry Giles III,,0 days 00:04:27,3.0,2.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,False,False,7.0
CJ Elleby,,0 days 00:04:27,2.0,2.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,False,False,6.0
Keljin Blevins,,0 days 00:04:27,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,-1.0
