nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Tim Hardaway Jr.,F,0 days 00:27:48,12.0,4.0,0.0,1.0,0.0,3.0,10.0,30.0,3.0,8.0,37.5,3.0,6.0,50.0,0.0,4.0,0.0,1.0,-4.0,False,False,27.0
Dorian Finney-Smith,F,0 days 00:36:47,11.0,8.0,3.0,2.0,0.0,4.0,11.0,36.4,1.0,6.0,16.7,2.0,2.0,100.0,1.0,7.0,0.0,3.0,11.0,False,False,29.0
Dwight Powell,C,0 days 00:18:32,2.0,2.0,1.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,-3.0,False,False,3.0
Josh Richardson,G,0 days 00:36:16,12.0,7.0,1.0,1.0,0.0,5.0,11.0,45.5,2.0,7.0,28.6,0.0,0.0,0.0,1.0,6.0,2.0,4.0,-9.0,False,False,25.0
Luka Doncic,G,0 days 00:36:57,32.0,8.0,5.0,0.0,0.0,11.0,26.0,42.3,0.0,6.0,0.0,10.0,12.0,83.3,2.0,6.0,1.0,2.0,-9.0,False,False,58.0
Maxi Kleber,,0 days 00:27:53,10.0,3.0,1.0,0.0,0.0,2.0,8.0,25.0,2.0,7.0,28.6,4.0,4.0,100.0,1.0,2.0,1.0,4.0,-19.0,False,False,20.0
James Johnson,,0 days 00:14:42,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,False,False,4.0
Trey Burke,,0 days 00:20:35,7.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,False,False,7.0
Jalen Brunson,,0 days 00:18:10,12.0,2.0,4.0,0.0,0.0,5.0,8.0,62.5,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,3.0,2.0,3.0,False,False,21.0
Josh Green,,0 days 00:03:16,2.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,3.0
Willie Cauley Stein,,0 days 00:06:02,2.0,2.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,False,False,6.0
Wes Iwundu,,,,,,,,,,,,,,,,,,,,,,True,False,
Boban Marjanovic,,,,,,,,,,,,,,,,,,,,,,True,False,
Tyrell Terry,,,,,,,,,,,,,,,,,,,,,,True,False,
