nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Harrison Barnes,F,0 days 00:42:57,21.0,9.0,5.0,2.0,0.0,8.0,15.0,53.3,0.0,3.0,0.0,5.0,7.0,71.4,1.0,8.0,1.0,1.0,3.0,False,False,47.0
Marvin Bagley III,F,0 days 00:27:21,13.0,10.0,0.0,0.0,1.0,5.0,15.0,33.3,0.0,4.0,0.0,3.0,4.0,75.0,2.0,8.0,2.0,6.0,2.0,False,False,25.0
Richaun Holmes,C,0 days 00:23:59,6.0,9.0,1.0,0.0,1.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,6.0,1.0,False,False,16.0
Buddy Hield,G,0 days 00:41:07,22.0,4.0,3.0,1.0,0.0,7.0,15.0,46.7,5.0,11.0,45.5,3.0,3.0,100.0,1.0,3.0,3.0,5.0,-2.0,False,False,40.0
De'Aaron Fox,G,0 days 00:39:43,21.0,4.0,7.0,1.0,1.0,8.0,20.0,40.0,1.0,2.0,50.0,4.0,5.0,80.0,2.0,2.0,2.0,2.0,-2.0,False,False,35.0
Cory Joseph,,0 days 00:29:22,15.0,3.0,4.0,1.0,2.0,6.0,10.0,60.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,3.0,2.0,4.0,8.0,False,False,32.0
Nemanja Bjelica,,0 days 00:16:56,10.0,4.0,2.0,0.0,0.0,3.0,8.0,37.5,0.0,1.0,0.0,4.0,4.0,100.0,3.0,1.0,1.0,3.0,-4.0,False,False,18.0
Hassan Whiteside,,0 days 00:18:34,4.0,9.0,1.0,0.0,1.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,2.0,2.0,3.0,False,False,13.0
Tyrese Haliburton,,0 days 00:30:00,12.0,2.0,4.0,0.0,1.0,3.0,7.0,42.9,2.0,5.0,40.0,4.0,4.0,100.0,1.0,1.0,0.0,0.0,1.0,False,False,27.0
Kyle Guy,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin James,,,,,,,,,,,,,,,,,,,,,,True,False,
Jahmi'us Ramsey,,,,,,,,,,,,,,,,,,,,,,True,False,
Glenn Robinson III,,,,,,,,,,,,,,,,,,,,,,True,False,
Robert Woodard II,,,,,,,,,,,,,,,,,,,,,,True,False,
-,-,0 days 04:25:00,124.0,54.0,27.0,5.0,7.0,45.0,102.0,44.1,10.0,31.0,32.3,24.0,31.0,77.4,18.0,36.0,15.0,29.0,,False,False,252.0
