nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Khris Middleton,F,0 days 00:38:33,27.0,14.0,8.0,0.0,0.0,10.0,20.0,50.0,3.0,8.0,37.5,4.0,4.0,100.0,2.0,12.0,2.0,2.0,7.0,False,False,59.0
Giannis Antetokounmpo,F,0 days 00:36:23,35.0,13.0,2.0,0.0,2.0,13.0,26.0,50.0,3.0,8.0,37.5,6.0,8.0,75.0,2.0,11.0,7.0,5.0,-1.0,False,False,61.0
Brook Lopez,C,0 days 00:29:05,7.0,3.0,0.0,0.0,2.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,22.0,False,False,16.0
Donte DiVincenzo,G,0 days 00:27:13,15.0,5.0,3.0,2.0,0.0,6.0,11.0,54.5,3.0,4.0,75.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,False,False,29.0
Jrue Holiday,G,0 days 00:38:22,25.0,6.0,3.0,2.0,1.0,10.0,16.0,62.5,1.0,4.0,25.0,4.0,4.0,100.0,2.0,4.0,3.0,3.0,-5.0,False,False,46.0
Bobby Portis,,0 days 00:16:22,3.0,4.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,1.0,0.0,-16.0,False,False,8.0
Pat Connaughton,,0 days 00:23:07,6.0,1.0,1.0,0.0,0.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-14.0,False,False,11.0
D.J. Wilson,,0 days 00:13:53,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,-6.0,False,False,6.0
Bryn Forbes,,0 days 00:14:30,3.0,1.0,0.0,0.0,0.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,False,False,5.0
Sam Merrill,,0 days 00:05:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0
Jaylen Adams,,,,,,,,,,,,,,,,,,,,,,True,False,
Thanasis Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,True,False,
Torrey Craig,,,,,,,,,,,,,,,,,,,,,,True,False,
Mamadi Diakite,,,,,,,,,,,,,,,,,,,,,,True,False,
Jordan Nwora,,,,,,,,,,,,,,,,,,,,,,True,False,
