nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Reggie Bullock,0 days 00:27:23,2.0,7.0,28.6,1.0,4.0,25.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,4.0,6.0,-13.0,False,False,reggiebullock,14.0
Julius Randle,0 days 00:34:35,11.0,15.0,73.3,2.0,2.0,100.0,1.0,2.0,50.0,3.0,4.0,7.0,3.0,1.0,0.0,4.0,4.0,25.0,-20.0,False,False,juliusrandle,43.0
Mitchell Robinson,0 days 00:24:59,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,50.0,5.0,4.0,9.0,0.0,1.0,2.0,0.0,3.0,11.0,-19.0,False,False,mitchellrobinson,27.0
RJ Barrett,0 days 00:37:04,2.0,15.0,13.3,0.0,6.0,0.0,6.0,8.0,75.0,1.0,5.0,6.0,4.0,0.0,0.0,4.0,0.0,10.0,-16.0,False,False,rjbarrett,19.0
Elfrid Payton,0 days 00:18:14,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-15.0,False,False,elfridpayton,1.0
Alec Burks,0 days 00:30:42,6.0,13.0,46.2,4.0,6.0,66.7,6.0,6.0,100.0,0.0,5.0,5.0,3.0,2.0,1.0,5.0,4.0,22.0,-4.0,False,False,alecburks,39.0
Nerlens Noel,0 days 00:15:58,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,False,False,nerlensnoel,10.0
Kevin Knox II,0 days 00:28:33,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,2.0,7.0,-9.0,False,False,kevinknoxii,16.0
Dennis Smith Jr.,0 days 00:17:38,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,False,False,dennissmithjr,9.0
Frank Ntilikina,0 days 00:02:27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,frankntilikina,0.0
Theo Pinson,0 days 00:02:27,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,theopinson,0.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,True,False,ignasbrazdeikis,
Jared Harper,,,,,,,,,,,,,,,,,,,,,True,False,jaredharper,
