nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Josh Okogie,0 days 00:31:33,4.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,1.0,1.0,3.0,8.0,-4.0,False,False,joshokogie,17.0
Jake Layman,0 days 00:13:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,False,False,jakelayman,2.0
Karl-Anthony Towns,0 days 00:29:54,6.0,19.0,31.6,1.0,5.0,20.0,3.0,3.0,100.0,3.0,9.0,12.0,3.0,1.0,4.0,2.0,3.0,16.0,11.0,False,False,karlanthonytowns,35.0
Malik Beasley,0 days 00:38:42,7.0,17.0,41.2,1.0,4.0,25.0,3.0,3.0,100.0,2.0,4.0,6.0,0.0,1.0,0.0,2.0,3.0,18.0,13.0,False,False,malikbeasley,27.0
D'Angelo Russell,0 days 00:34:11,9.0,21.0,42.9,3.0,6.0,50.0,4.0,8.0,50.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,4.0,25.0,-9.0,False,False,dangelorussell,43.0
Jarrett Culver,0 days 00:19:45,5.0,7.0,71.4,3.0,3.0,100.0,1.0,2.0,50.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,3.0,14.0,9.0,False,False,jarrettculver,29.0
Anthony Edwards,0 days 00:22:20,8.0,12.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,18.0,6.0,False,False,anthonyedwards,29.0
Ricky Rubio,0 days 00:26:42,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,4.0,9.0,6.0,False,False,rickyrubio,22.0
Naz Reid,0 days 00:17:35,3.0,8.0,37.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,8.0,-9.0,False,False,nazreid,14.0
Juancho Hernangomez,0 days 00:05:15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,False,False,juanchohernangomez,0.0
Ed Davis,0 days 00:00:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,eddavis,0.0
Jaden McDaniels,,,,,,,,,,,,,,,,,,,,,True,False,jadenmcdaniels,
Jarred Vanderbilt,,,,,,,,,,,,,,,,,,,,,True,False,jarredvanderbilt,
