nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
T.J. Warren,0 days 00:26:59,10.0,16.0,62.5,0.0,2.0,0.0,3.0,4.0,75.0,2.0,4.0,6.0,3.0,0.0,0.0,0.0,3.0,23.0,9.0,False,False,tjwarren,42.0
Domantas Sabonis,0 days 00:33:56,8.0,11.0,72.7,0.0,1.0,0.0,6.0,11.0,54.5,1.0,9.0,10.0,11.0,1.0,0.0,5.0,6.0,22.0,16.0,False,False,domantassabonis,56.0
Myles Turner,0 days 00:25:13,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,4.0,1.0,4.0,9.0,15.0,False,False,mylesturner,24.0
Victor Oladipo,0 days 00:25:03,8.0,12.0,66.7,5.0,5.0,100.0,1.0,1.0,100.0,0.0,7.0,7.0,1.0,2.0,0.0,2.0,2.0,22.0,8.0,False,False,victoroladipo,40.0
Malcolm Brogdon,0 days 00:28:52,8.0,14.0,57.1,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,18.0,8.0,False,False,malcolmbrogdon,33.0
Justin Holiday,0 days 00:31:25,2.0,5.0,40.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,5.0,3.0,False,False,justinholiday,15.0
Doug McDermott,0 days 00:22:08,5.0,8.0,62.5,2.0,4.0,50.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,1.0,2.0,12.0,6.0,False,False,dougmcdermott,25.0
Aaron Holiday,0 days 00:18:56,3.0,10.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,6.0,7.0,False,False,aaronholiday,10.0
T.J. McConnell,0 days 00:19:08,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0,3.0,0.0,3.0,2.0,4.0,11.0,False,False,tjmcconnell,14.0
Jalen Lecque,0 days 00:02:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,jalenlecque,1.0
Cassius Stanley,0 days 00:02:05,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,False,False,cassiusstanley,2.0
JaKarr Sampson,0 days 00:02:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,False,False,jakarrsampson,1.0
Kelan Martin,0 days 00:02:05,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,False,False,kelanmartin,4.0
