nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Patrick Williams,0 days 00:22:04,2.0,6.0,33.3,1.0,1.0,100.0,4.0,4.0,100.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,9.0,-14.0,False,False,patrickwilliams,12.0
Lauri Markkanen,0 days 00:27:09,6.0,14.0,42.9,2.0,8.0,25.0,2.0,3.0,66.7,2.0,7.0,9.0,0.0,0.0,0.0,2.0,2.0,16.0,-15.0,False,False,laurimarkkanen,32.0
Wendell Carter Jr.,0 days 00:27:21,2.0,10.0,20.0,0.0,1.0,0.0,5.0,6.0,83.3,3.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,9.0,-20.0,False,False,wendellcarterjr,19.0
Zach LaVine,0 days 00:28:50,6.0,13.0,46.2,3.0,6.0,50.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,4.0,17.0,-20.0,False,False,zachlavine,25.0
Coby White,0 days 00:24:57,4.0,10.0,40.0,4.0,7.0,57.1,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,2.0,12.0,-16.0,False,False,cobywhite,19.0
Otto Porter Jr.,0 days 00:19:07,4.0,12.0,33.3,1.0,5.0,20.0,1.0,1.0,100.0,1.0,5.0,6.0,2.0,0.0,0.0,2.0,1.0,10.0,-6.0,False,False,ottoporterjr,18.0
Tomas Satoransky,0 days 00:24:54,2.0,5.0,40.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,9.0,2.0,1.0,3.0,0.0,6.0,-1.0,False,False,tomassatoransky,21.0
Garrett Temple,0 days 00:19:51,2.0,7.0,28.6,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,6.0,7.0,False,False,garretttemple,13.0
Denzel Valentine,0 days 00:12:54,4.0,6.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,-10.0,False,False,denzelvalentine,20.0
Daniel Gafford,0 days 00:11:57,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,-3.0,False,False,danielgafford,9.0
Ryan Arcidiacono,0 days 00:08:26,1.0,3.0,33.3,0.0,1.0,0.0,3.0,3.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,3.0,False,False,ryanarcidiacono,14.0
Chandler Hutchison,0 days 00:07:31,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,False,False,chandlerhutchison,4.0
Adam Mokoka,0 days 00:04:59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,False,False,adammokoka,-1.0
Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,True,False,cristianofelicio,
Luke Kornet,,,,,,,,,,,,,,,,,,,,,True,False,lukekornet,
