nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
OG Anunoby,0 days 00:35:44,3.0,6.0,50.0,2.0,5.0,40.0,2.0,4.0,50.0,1.0,5.0,6.0,1.0,2.0,1.0,0.0,2.0,10.0,2.0,False,False,oganunoby,29.0
Pascal Siakam,0 days 00:43:02,6.0,16.0,37.5,0.0,5.0,0.0,4.0,4.0,100.0,2.0,13.0,15.0,8.0,1.0,1.0,5.0,5.0,16.0,-4.0,False,False,pascalsiakam,41.0
Aron Baynes,0 days 00:19:44,6.0,11.0,54.5,1.0,4.0,25.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,0.0,0.0,1.0,3.0,13.0,4.0,False,False,aronbaynes,25.0
Fred VanVleet,0 days 00:35:27,10.0,20.0,50.0,5.0,12.0,41.7,2.0,3.0,66.7,0.0,3.0,3.0,9.0,1.0,0.0,1.0,1.0,27.0,-2.0,False,False,fredvanvleet,54.0
Kyle Lowry,0 days 00:35:29,6.0,15.0,40.0,2.0,6.0,33.3,2.0,2.0,100.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,5.0,16.0,3.0,False,False,kylelowry,31.0
Chris Boucher,0 days 00:28:16,9.0,13.0,69.2,3.0,4.0,75.0,1.0,2.0,50.0,4.0,6.0,10.0,1.0,0.0,7.0,0.0,4.0,22.0,-9.0,False,False,chrisboucher,51.0
Matt Thomas,0 days 00:18:51,3.0,8.0,37.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,-10.0,False,False,mattthomas,14.0
Norman Powell,0 days 00:17:54,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,-2.0,False,False,normanpowell,-1.0
DeAndre' Bembry,0 days 00:05:33,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-7.0,False,False,deandrebembry,2.0
Terence Davis,,,,,,,,,,,,,,,,,,,,,True,False,terencedavis,
Malachi Flynn,,,,,,,,,,,,,,,,,,,,,True,False,malachiflynn,
Stanley Johnson,,,,,,,,,,,,,,,,,,,,,True,False,stanleyjohnson,
Alex Len,,,,,,,,,,,,,,,,,,,,,True,False,alexlen,
Yuta Watanabe,,,,,,,,,,,,,,,,,,,,,True,False,yutawatanabe,
Paul Watson,,,,,,,,,,,,,,,,,,,,,True,False,paulwatson,
