nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Danny Green,0 days 00:28:02,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,3.0,4.0,0.0,1.0,2.0,6.0,19.0,False,False,dannygreen,21.0
Tobias Harris,0 days 00:30:10,7.0,14.0,50.0,2.0,5.0,40.0,1.0,2.0,50.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0,2.0,17.0,32.0,False,False,tobiasharris,33.0
Joel Embiid,0 days 00:30:39,10.0,20.0,50.0,2.0,4.0,50.0,5.0,7.0,71.4,4.0,6.0,10.0,2.0,1.0,1.0,1.0,3.0,27.0,18.0,False,False,joelembiid,51.0
Seth Curry,0 days 00:29:53,6.0,8.0,75.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,17.0,23.0,False,False,sethcurry,35.0
Ben Simmons,0 days 00:32:53,5.0,9.0,55.6,0.0,0.0,0.0,5.0,8.0,62.5,1.0,8.0,9.0,6.0,1.0,2.0,3.0,4.0,15.0,22.0,False,False,bensimmons,39.0
Shake Milton,0 days 00:22:32,4.0,8.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,10.0,-4.0,False,False,shakemilton,12.0
Furkan Korkmaz,0 days 00:18:00,1.0,7.0,14.3,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,-4.0,False,False,furkankorkmaz,4.0
Mike Scott,0 days 00:16:46,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-8.0,False,False,mikescott,7.0
Dwight Howard,0 days 00:15:24,4.0,7.0,57.1,0.0,0.0,0.0,1.0,1.0,100.0,3.0,3.0,6.0,0.0,1.0,1.0,0.0,4.0,9.0,-1.0,False,False,dwighthoward,19.0
Tyrese Maxey,0 days 00:08:49,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,False,False,tyresemaxey,4.0
Matisse Thybulle,0 days 00:06:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,False,matissethybulle,1.0
Tony Bradley,,,,,,,,,,,,,,,,,,,,,True,False,tonybradley,
Terrance Ferguson,,,,,,,,,,,,,,,,,,,,,True,False,terranceferguson,
Isaiah Joe,,,,,,,,,,,,,,,,,,,,,True,False,isaiahjoe,
Dakota Mathias,,,,,,,,,,,,,,,,,,,,,True,False,dakotamathias,
