nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Gordon Hayward,0 days 00:34:41,5.0,13.0,38.5,0.0,5.0,0.0,2.0,3.0,66.7,0.0,5.0,5.0,7.0,2.0,0.0,3.0,3.0,12.0,-2.0,False,False,gordonhayward,28.0
P.J. Washington,0 days 00:29:09,7.0,15.0,46.7,1.0,3.0,33.3,3.0,6.0,50.0,2.0,6.0,8.0,1.0,2.0,3.0,2.0,3.0,18.0,-7.0,False,False,pjwashington,38.0
Bismack Biyombo,0 days 00:30:19,2.0,7.0,28.6,0.0,0.0,0.0,1.0,2.0,50.0,3.0,6.0,9.0,4.0,0.0,2.0,0.0,2.0,5.0,-5.0,False,False,bismackbiyombo,19.0
Terry Rozier,0 days 00:31:18,5.0,15.0,33.3,2.0,7.0,28.6,7.0,9.0,77.8,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,19.0,-18.0,False,False,terryrozier,38.0
Devonte' Graham,0 days 00:33:50,4.0,16.0,25.0,3.0,7.0,42.9,3.0,5.0,60.0,1.0,2.0,3.0,10.0,1.0,0.0,2.0,2.0,14.0,14.0,False,False,devontegraham,30.0
Miles Bridges,0 days 00:23:07,5.0,8.0,62.5,4.0,4.0,100.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,2.0,2.0,4.0,14.0,-4.0,False,False,milesbridges,26.0
LaMelo Ball,0 days 00:15:19,5.0,10.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,1.0,13.0,-11.0,False,False,lameloball,24.0
Cody Martin,0 days 00:16:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,False,False,codymartin,4.0
Jalen McDaniels,0 days 00:10:43,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,13.0,False,False,jalenmcdaniels,10.0
Caleb Martin,0 days 00:15:23,4.0,8.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,10.0,7.0,False,False,calebmartin,15.0
Vernon Carey Jr.,,,,,,,,,,,,,,,,,,,,,True,False,vernoncareyjr,
Malik Monk,,,,,,,,,,,,,,,,,,,,,True,False,malikmonk,
Nick Richards,,,,,,,,,,,,,,,,,,,,,True,False,nickrichards,
