nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Cam Reddish,F,0 days 00:32:28,5.0,3.0,2.0,1.0,1.0,2.0,8.0,25.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,False,False,6.0
De'Andre Hunter,F,0 days 00:35:18,15.0,11.0,3.0,0.0,2.0,5.0,11.0,45.5,2.0,4.0,50.0,3.0,3.0,100.0,1.0,10.0,1.0,3.0,13.0,False,False,36.0
John Collins,C,0 days 00:27:18,13.0,10.0,0.0,1.0,2.0,4.0,9.0,44.4,0.0,3.0,0.0,5.0,5.0,100.0,3.0,7.0,2.0,4.0,15.0,False,False,31.0
Bogdan Bogdanovic,G,0 days 00:32:13,7.0,9.0,2.0,1.0,0.0,2.0,10.0,20.0,1.0,9.0,11.1,2.0,2.0,100.0,1.0,8.0,1.0,0.0,0.0,False,False,23.0
Trae Young,G,0 days 00:35:23,36.0,3.0,9.0,0.0,0.0,10.0,24.0,41.7,1.0,7.0,14.3,15.0,17.0,88.2,2.0,1.0,2.0,1.0,12.0,False,False,66.0
Bruno Fernando,,0 days 00:17:11,0.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,-1.0,False,False,10.0
Kevin Huerter,,0 days 00:27:35,21.0,2.0,4.0,1.0,0.0,8.0,12.0,66.7,4.0,5.0,80.0,1.0,1.0,100.0,0.0,2.0,3.0,5.0,14.0,False,False,35.0
Solomon Hill,,0 days 00:13:57,6.0,2.0,0.0,0.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,1.0,100.0,1.0,1.0,0.0,2.0,3.0,False,False,10.0
Brandon Goodwin,,0 days 00:12:58,5.0,1.0,0.0,0.0,0.0,1.0,4.0,25.0,1.0,2.0,50.0,2.0,4.0,50.0,1.0,0.0,0.0,0.0,-2.0,False,False,10.0
Nathan Knight,,0 days 00:09:35,14.0,3.0,0.0,0.0,0.0,4.0,5.0,80.0,2.0,3.0,66.7,4.0,5.0,80.0,1.0,2.0,1.0,1.0,-4.0,False,False,27.0
Skylar Mays,,,,,,,,,,,,,,,,,,,,,,True,False,
Rajon Rondo,,,,,,,,,,,,,,,,,,,,,,True,False,
Danilo Gallinari,,,,,,,,,,,,,,,,,,,,,,True,True,
