nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Isaac Okoro,F,0 days 00:42:38,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,16.0,False,False,1.0
Kevin Love,F,0 days 00:38:32,15.0,9.0,3.0,0.0,0.0,4.0,12.0,33.3,3.0,8.0,37.5,4.0,5.0,80.0,1.0,8.0,3.0,1.0,14.0,False,False,33.0
Andre Drummond,C,0 days 00:44:40,23.0,16.0,5.0,4.0,3.0,7.0,21.0,33.3,0.0,2.0,0.0,9.0,14.0,64.3,2.0,14.0,4.0,2.0,10.0,False,False,56.0
Collin Sexton,G,0 days 00:45:14,32.0,2.0,3.0,3.0,0.0,15.0,23.0,65.2,2.0,3.0,66.7,0.0,1.0,0.0,0.0,2.0,4.0,5.0,9.0,False,False,47.0
Darius Garland,G,0 days 00:44:59,21.0,5.0,12.0,2.0,1.0,9.0,14.0,64.3,3.0,3.0,100.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,19.0,False,False,46.0
Cedi Osman,,0 days 00:26:56,22.0,4.0,0.0,1.0,0.0,7.0,12.0,58.3,4.0,7.0,57.1,4.0,6.0,66.7,0.0,4.0,0.0,1.0,-12.0,False,False,42.0
Larry Nance Jr.,,0 days 00:25:30,0.0,7.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,-2.0,False,False,9.0
JaVale McGee,,0 days 00:14:19,11.0,2.0,0.0,0.0,0.0,4.0,7.0,57.1,1.0,1.0,100.0,2.0,4.0,50.0,0.0,2.0,2.0,6.0,-1.0,False,False,17.0
Dante Exum,,0 days 00:13:09,4.0,3.0,4.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-8.0,False,False,13.0
Marques Bolden,,,,,,,,,,,,,,,,,,,,,,True,False,
Damyean Dotson,,,,,,,,,,,,,,,,,,,,,,True,False,
Thon Maker,,,,,,,,,,,,,,,,,,,,,,True,False,
Lamar Stevens,,,,,,,,,,,,,,,,,,,,,,True,False,
Dean Wade,,,,,,,,,,,,,,,,,,,,,,True,False,
-,-,0 days 04:50:00,128.0,51.0,29.0,13.0,4.0,48.0,99.0,48.5,13.0,30.0,43.3,19.0,30.0,63.3,7.0,44.0,19.0,24.0,,False,False,263.0
