nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Reggie Bullock,F,0 days 00:27:23,6.0,3.0,2.0,0.0,0.0,2.0,7.0,28.6,1.0,4.0,25.0,1.0,2.0,50.0,0.0,3.0,0.0,4.0,-13.0,False,False,14.0
Julius Randle,F,0 days 00:35:35,25.0,7.0,3.0,1.0,0.0,11.0,15.0,73.3,2.0,2.0,100.0,1.0,2.0,50.0,3.0,4.0,4.0,4.0,-20.0,False,False,43.0
Mitchell Robinson,C,0 days 00:25:59,11.0,9.0,0.0,1.0,2.0,5.0,8.0,62.5,0.0,0.0,0.0,1.0,2.0,50.0,5.0,4.0,0.0,3.0,-19.0,False,False,27.0
RJ Barrett,G,0 days 00:37:04,10.0,6.0,4.0,0.0,0.0,2.0,15.0,13.3,0.0,6.0,0.0,6.0,8.0,75.0,1.0,5.0,4.0,0.0,-16.0,False,False,19.0
Elfrid Payton,G,0 days 00:18:14,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-15.0,False,False,1.0
Alec Burks,,0 days 00:31:42,22.0,5.0,3.0,2.0,1.0,6.0,13.0,46.2,4.0,6.0,66.7,6.0,6.0,100.0,0.0,5.0,5.0,4.0,-4.0,False,False,39.0
Nerlens Noel,,0 days 00:16:58,4.0,4.0,1.0,1.0,1.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,False,False,10.0
Dennis Smith Jr.,,0 days 00:18:38,4.0,2.0,2.0,1.0,0.0,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,4.0,1.0,False,False,9.0
Kevin Knox II,,0 days 00:29:33,7.0,4.0,3.0,0.0,0.0,3.0,6.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,1.0,1.0,2.0,-9.0,False,False,16.0
Frank Ntilikina,,0 days 00:02:27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Theo Pinson,,0 days 00:02:27,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,,True,False,
Jared Harper,,,,,,,,,,,,,,,,,,,,,,True,False,
