nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Patrick Williams,F,0 days 00:22:04,9.0,2.0,1.0,0.0,1.0,2.0,6.0,33.3,1.0,1.0,100.0,4.0,4.0,100.0,1.0,1.0,4.0,0.0,-14.0,False,False,12.0
Lauri Markkanen,F,0 days 00:27:09,16.0,9.0,0.0,0.0,0.0,6.0,14.0,42.9,2.0,8.0,25.0,2.0,3.0,66.7,2.0,7.0,2.0,2.0,-15.0,False,False,32.0
Wendell Carter Jr.,C,0 days 00:27:21,9.0,6.0,2.0,0.0,2.0,2.0,10.0,20.0,0.0,1.0,0.0,5.0,6.0,83.3,3.0,3.0,1.0,3.0,-20.0,False,False,19.0
Zach LaVine,G,0 days 00:29:50,17.0,1.0,2.0,1.0,0.0,6.0,13.0,46.2,3.0,6.0,50.0,2.0,2.0,100.0,0.0,1.0,3.0,4.0,-20.0,False,False,25.0
Coby White,G,0 days 00:25:57,12.0,2.0,3.0,0.0,1.0,4.0,10.0,40.0,4.0,7.0,57.1,0.0,0.0,0.0,1.0,1.0,4.0,2.0,-16.0,False,False,19.0
Otto Porter Jr.,,0 days 00:19:07,10.0,6.0,2.0,0.0,0.0,4.0,12.0,33.3,1.0,5.0,20.0,1.0,1.0,100.0,1.0,5.0,2.0,1.0,-6.0,False,False,18.0
Tomas Satoransky,,0 days 00:25:54,6.0,4.0,9.0,2.0,1.0,2.0,5.0,40.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,2.0,3.0,0.0,-1.0,False,False,21.0
Garrett Temple,,0 days 00:20:51,6.0,2.0,2.0,2.0,0.0,2.0,7.0,28.6,2.0,4.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,False,False,13.0
Denzel Valentine,,0 days 00:13:54,11.0,1.0,0.0,1.0,1.0,4.0,6.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,False,False,20.0
Daniel Gafford,,0 days 00:12:57,3.0,4.0,0.0,0.0,1.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,0.0,0.0,-3.0,False,False,9.0
Ryan Arcidiacono,,0 days 00:08:26,5.0,3.0,2.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,3.0,False,False,14.0
Chandler Hutchison,,0 days 00:08:31,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,2.0,False,False,4.0
Adam Mokoka,,0 days 00:05:59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,False,False,-1.0
Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,,True,False,
Luke Kornet,,,,,,,,,,,,,,,,,,,,,,True,False,
