nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Gordon Hayward,F,0 days 00:35:41,12.0,5.0,7.0,2.0,0.0,5.0,13.0,38.5,0.0,5.0,0.0,2.0,3.0,66.7,0.0,5.0,3.0,3.0,-2.0,False,False,28.0
P.J. Washington,F,0 days 00:29:08,18.0,8.0,1.0,2.0,3.0,7.0,15.0,46.7,1.0,3.0,33.3,3.0,6.0,50.0,2.0,6.0,2.0,3.0,-7.0,False,False,38.0
Bismack Biyombo,C,0 days 00:30:19,5.0,9.0,4.0,0.0,2.0,2.0,7.0,28.6,0.0,0.0,0.0,1.0,2.0,50.0,3.0,6.0,0.0,2.0,-5.0,False,False,19.0
Terry Rozier,G,0 days 00:31:18,19.0,3.0,2.0,2.0,1.0,5.0,15.0,33.3,2.0,7.0,28.6,7.0,9.0,77.8,1.0,2.0,0.0,2.0,-18.0,False,False,38.0
Devonte' Graham,G,0 days 00:34:50,14.0,3.0,10.0,1.0,0.0,4.0,16.0,25.0,3.0,7.0,42.9,3.0,5.0,60.0,1.0,2.0,2.0,2.0,14.0,False,False,30.0
Miles Bridges,,0 days 00:23:07,14.0,5.0,0.0,1.0,2.0,5.0,8.0,62.5,4.0,4.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,-4.0,False,False,26.0
LaMelo Ball,,0 days 00:15:19,13.0,5.0,1.0,1.0,0.0,5.0,10.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,2.0,3.0,2.0,1.0,-11.0,False,False,24.0
Cody Martin,,0 days 00:16:10,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,False,False,4.0
Jalen McDaniels,,0 days 00:11:43,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,5.0,1.0,3.0,13.0,False,False,10.0
Caleb Martin,,0 days 00:15:23,10.0,1.0,0.0,2.0,0.0,4.0,8.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,7.0,False,False,15.0
Vernon Carey Jr.,,,,,,,,,,,,,,,,,,,,,,True,False,
Malik Monk,,,,,,,,,,,,,,,,,,,,,,True,False,
Nick Richards,,,,,,,,,,,,,,,,,,,,,,True,False,
