nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dillon Brooks,F,0 days 00:31:35,19.0,2.0,2.0,2.0,0.0,8.0,23.0,34.8,3.0,11.0,27.3,0.0,0.0,0.0,0.0,2.0,2.0,6.0,7.0,False,False,27.0
Kyle Anderson,F,0 days 00:36:26,20.0,14.0,1.0,0.0,2.0,8.0,15.0,53.3,2.0,6.0,33.3,2.0,2.0,100.0,1.0,13.0,0.0,2.0,1.0,False,False,46.0
Jonas Valanciunas,C,0 days 00:29:56,13.0,12.0,4.0,1.0,1.0,2.0,6.0,33.3,1.0,3.0,33.3,8.0,10.0,80.0,2.0,10.0,4.0,5.0,2.0,False,False,38.0
Grayson Allen,G,0 days 00:29:28,10.0,4.0,2.0,0.0,0.0,2.0,6.0,33.3,1.0,5.0,20.0,5.0,5.0,100.0,3.0,1.0,0.0,0.0,-7.0,False,False,24.0
Ja Morant,G,0 days 00:34:31,28.0,3.0,7.0,0.0,1.0,10.0,21.0,47.6,2.0,7.0,28.6,6.0,8.0,75.0,1.0,2.0,2.0,4.0,-2.0,False,False,51.0
Desmond Bane,,0 days 00:22:21,6.0,1.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,False,False,11.0
Tyus Jones,,0 days 00:16:59,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,False,False,3.0
Gorgui Dieng,,0 days 00:07:58,5.0,2.0,0.0,0.0,0.0,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-14.0,False,False,8.0
Brandon Clarke,,0 days 00:20:06,4.0,3.0,1.0,0.0,0.0,2.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,-15.0,False,False,5.0
John Konchar,,0 days 00:16:38,7.0,4.0,0.0,2.0,1.0,1.0,3.0,33.3,1.0,3.0,33.3,4.0,4.0,100.0,1.0,3.0,1.0,1.0,-16.0,False,False,19.0
Sean McDermott,,,,,,,,,,,,,,,,,,,,,,True,False,
Xavier Tillman,,,,,,,,,,,,,,,,,,,,,,True,True,
