nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
T.J. Warren,F,0 days 00:27:59,23.0,6.0,3.0,0.0,0.0,10.0,16.0,62.5,0.0,2.0,0.0,3.0,4.0,75.0,2.0,4.0,0.0,3.0,9.0,False,False,42.0
Domantas Sabonis,F,0 days 00:34:56,22.0,10.0,11.0,1.0,0.0,8.0,11.0,72.7,0.0,1.0,0.0,6.0,11.0,54.5,1.0,9.0,5.0,6.0,16.0,False,False,56.0
Myles Turner,C,0 days 00:25:13,9.0,5.0,1.0,2.0,4.0,4.0,8.0,50.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,15.0,False,False,24.0
Victor Oladipo,G,0 days 00:25:03,22.0,7.0,1.0,2.0,0.0,8.0,12.0,66.7,5.0,5.0,100.0,1.0,1.0,100.0,0.0,7.0,2.0,2.0,8.0,False,False,40.0
Malcolm Brogdon,G,0 days 00:29:52,18.0,2.0,6.0,1.0,0.0,8.0,14.0,57.1,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,8.0,False,False,33.0
Justin Holiday,,0 days 00:31:25,5.0,2.0,2.0,2.0,0.0,2.0,5.0,40.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,3.0,3.0,False,False,15.0
Doug McDermott,,0 days 00:22:08,12.0,8.0,0.0,0.0,0.0,5.0,8.0,62.5,2.0,4.0,50.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,6.0,False,False,25.0
Aaron Holiday,,0 days 00:19:56,6.0,2.0,2.0,3.0,0.0,3.0,10.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,False,False,10.0
T.J. McConnell,,0 days 00:19:08,4.0,3.0,8.0,3.0,0.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,11.0,False,False,14.0
Jalen Lecque,,0 days 00:02:05,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,False,False,1.0
Cassius Stanley,,0 days 00:02:05,2.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,False,False,2.0
JaKarr Sampson,,0 days 00:02:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,False,False,1.0
Kelan Martin,,0 days 00:02:05,2.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,4.0
