nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jerami Grant,F,0 days 00:35:20,31.0,10.0,1.0,0.0,0.0,9.0,20.0,45.0,2.0,6.0,33.3,11.0,11.0,100.0,4.0,6.0,0.0,2.0,-14.0,False,False,57.0
Blake Griffin,F,0 days 00:26:11,9.0,1.0,5.0,1.0,0.0,2.0,9.0,22.2,0.0,6.0,0.0,5.0,6.0,83.3,0.0,1.0,1.0,2.0,-19.0,False,False,22.0
Mason Plumlee,C,0 days 00:17:42,4.0,5.0,1.0,0.0,1.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,-22.0,False,False,8.0
Wayne Ellington,G,0 days 00:24:52,12.0,3.0,0.0,1.0,1.0,5.0,9.0,55.6,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,0.0,2.0,-17.0,False,False,24.0
Delon Wright,G,0 days 00:25:00,3.0,1.0,3.0,1.0,0.0,1.0,8.0,12.5,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,False,False,7.0
Derrick Rose,,0 days 00:11:03,10.0,1.0,1.0,0.0,0.0,3.0,7.0,42.9,0.0,1.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,1.0,-6.0,False,False,16.0
Isaiah Stewart,,0 days 00:20:11,5.0,7.0,0.0,0.0,0.0,2.0,6.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,4.0,3.0,2.0,2.0,5.0,False,False,10.0
Svi Mykhailiuk,,0 days 00:14:31,8.0,2.0,4.0,0.0,0.0,3.0,8.0,37.5,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-3.0,False,False,18.0
Saddiq Bey,,0 days 00:24:08,20.0,10.0,3.0,1.0,0.0,6.0,14.0,42.9,6.0,10.0,60.0,2.0,2.0,100.0,0.0,10.0,1.0,1.0,2.0,False,False,43.0
Sekou Doumbouya,,0 days 00:13:54,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-4.0,False,False,4.0
Jahlil Okafor,,0 days 00:11:07,6.0,3.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,False,False,10.0
Saben Lee,,0 days 00:12:57,4.0,1.0,1.0,2.0,0.0,1.0,5.0,20.0,0.0,1.0,0.0,2.0,4.0,50.0,1.0,0.0,3.0,1.0,3.0,False,False,7.0
Rodney McGruder,,0 days 00:07:06,3.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,1.0,8.0,False,False,6.0
Deividas Sirvydis,,0 days 00:01:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,0.0
