nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:34:55,19.0,1.0,3.0,1.0,0.0,8.0,12.0,66.7,2.0,4.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,-7.0,False,False,32.0
Draymond Green,F,0 days 00:31:17,4.0,6.0,6.0,2.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,2.0,3.0,66.7,0.0,6.0,3.0,4.0,-11.0,False,False,19.0
James Wiseman,C,0 days 00:18:01,10.0,4.0,0.0,1.0,1.0,5.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,-7.0,False,False,13.0
Kelly Oubre Jr.,G,0 days 00:25:40,8.0,5.0,0.0,1.0,0.0,4.0,13.0,30.8,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,-11.0,False,False,13.0
Stephen Curry,G,0 days 00:35:59,13.0,4.0,5.0,1.0,0.0,5.0,17.0,29.4,1.0,6.0,16.7,2.0,4.0,50.0,1.0,3.0,0.0,3.0,-10.0,False,False,26.0
Kevon Looney,,0 days 00:12:14,6.0,3.0,3.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,2.0,-4.0,False,False,14.0
Kent Bazemore,,0 days 00:19:02,7.0,3.0,2.0,0.0,1.0,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,False,False,16.0
Eric Paschall,,0 days 00:20:07,19.0,3.0,1.0,0.0,0.0,7.0,14.0,50.0,0.0,3.0,0.0,5.0,5.0,100.0,2.0,1.0,0.0,1.0,3.0,False,False,31.0
Mychal Mulder,,0 days 00:08:13,3.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.0,False,False,7.0
Damion Lee,,0 days 00:22:16,7.0,3.0,1.0,2.0,0.0,2.0,5.0,40.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,3.0,1.0,1.0,3.0,False,False,17.0
Brad Wanamaker,,0 days 00:15:15,5.0,2.0,3.0,1.0,0.0,1.0,3.0,33.3,1.0,1.0,100.0,2.0,2.0,100.0,1.0,1.0,0.0,1.0,8.0,False,False,13.0
Jordan Poole,,,,,,,,,,,,,,,,,,,,,,True,False,
