nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Harrison Barnes,F,0 days 00:37:22,20.0,0.0,5.0,1.0,0.0,7.0,10.0,70.0,3.0,4.0,75.0,3.0,5.0,60.0,0.0,0.0,3.0,1.0,6.0,False,False,36.0
Marvin Bagley III,F,0 days 00:29:04,21.0,12.0,0.0,2.0,2.0,8.0,14.0,57.1,3.0,5.0,60.0,2.0,2.0,100.0,3.0,9.0,2.0,1.0,1.0,False,False,44.0
Richaun Holmes,C,0 days 00:30:41,24.0,8.0,5.0,1.0,0.0,10.0,11.0,90.9,0.0,1.0,0.0,4.0,6.0,66.7,3.0,5.0,1.0,5.0,10.0,False,False,53.0
Buddy Hield,G,0 days 00:35:11,10.0,3.0,3.0,1.0,0.0,3.0,15.0,20.0,2.0,9.0,22.2,2.0,2.0,100.0,0.0,3.0,1.0,3.0,7.0,False,False,18.0
De'Aaron Fox,G,0 days 00:05:14,3.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,False,False,7.0
Tyrese Haliburton,,0 days 00:35:30,17.0,7.0,6.0,3.0,1.0,7.0,15.0,46.7,3.0,7.0,42.9,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,False,False,40.0
Cory Joseph,,0 days 00:25:17,7.0,2.0,3.0,0.0,0.0,3.0,10.0,30.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,2.0,-1.0,False,False,13.0
Glenn Robinson III,,0 days 00:24:24,14.0,3.0,2.0,0.0,0.0,5.0,7.0,71.4,2.0,3.0,66.7,2.0,2.0,100.0,0.0,3.0,0.0,0.0,-2.0,False,False,27.0
Nemanja Bjelica,,0 days 00:19:15,12.0,4.0,5.0,0.0,0.0,3.0,7.0,42.9,1.0,4.0,25.0,5.0,6.0,83.3,2.0,2.0,0.0,2.0,-3.0,False,False,30.0
Kyle Guy,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin James,,,,,,,,,,,,,,,,,,,,,,True,False,
Jahmi'us Ramsey,,,,,,,,,,,,,,,,,,,,,,True,False,
Hassan Whiteside,,,,,,,,,,,,,,,,,,,,,,True,False,
Robert Woodard II,,,,,,,,,,,,,,,,,,,,,,True,False,
