nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Gary Clark,F,0 days 00:28:24,3.0,4.0,1.0,0.0,0.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,0.0,4.0,-1.0,False,False,9.0
Aaron Gordon,F,0 days 00:27:09,15.0,8.0,3.0,1.0,1.0,5.0,7.0,71.4,2.0,2.0,100.0,3.0,7.0,42.9,0.0,8.0,5.0,1.0,8.0,False,False,35.0
Nikola Vucevic,C,0 days 00:34:08,16.0,7.0,6.0,0.0,1.0,7.0,18.0,38.9,1.0,5.0,20.0,1.0,1.0,100.0,0.0,7.0,2.0,2.0,1.0,False,False,30.0
Dwayne Bacon,G,0 days 00:32:31,19.0,2.0,1.0,0.0,0.0,8.0,14.0,57.1,2.0,5.0,40.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,3.0,False,False,30.0
Markelle Fultz,G,0 days 00:04:25,3.0,0.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,-8.0,False,False,4.0
Cole Anthony,,0 days 00:32:06,8.0,4.0,3.0,0.0,1.0,4.0,12.0,33.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,11.0,False,False,13.0
Khem Birch,,0 days 00:25:55,6.0,10.0,2.0,1.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,3.0,18.0,False,False,20.0
Terrence Ross,,0 days 00:22:44,20.0,2.0,2.0,1.0,1.0,6.0,9.0,66.7,5.0,6.0,83.3,3.0,4.0,75.0,0.0,2.0,1.0,5.0,17.0,False,False,38.0
James Ennis III,,0 days 00:16:06,6.0,2.0,1.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,2.0,2.0,100.0,2.0,0.0,2.0,2.0,10.0,False,False,11.0
Jordan Bone,,0 days 00:12:10,7.0,3.0,1.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,8.0,False,False,15.0
Karim Mane,,0 days 00:04:40,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,1.0,0.0,-6.0,False,False,2.0
Mo Bamba,,0 days 00:04:40,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-6.0,False,False,0.0
Evan Fournier,,,,,,,,,,,,,,,,,,,,,,True,True,
