nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
OG Anunoby,F,0 days 00:38:03,20.0,8.0,0.0,1.0,0.0,8.0,10.0,80.0,3.0,5.0,60.0,1.0,2.0,50.0,2.0,6.0,1.0,2.0,0.0,False,False,41.0
Pascal Siakam,F,0 days 00:38:08,32.0,9.0,3.0,1.0,1.0,11.0,21.0,52.4,1.0,4.0,25.0,9.0,14.0,64.3,4.0,5.0,1.0,3.0,-1.0,False,False,64.0
Aron Baynes,C,0 days 00:13:24,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,False,False,3.0
Kyle Lowry,G,0 days 00:38:26,24.0,9.0,6.0,1.0,0.0,9.0,15.0,60.0,3.0,8.0,37.5,3.0,3.0,100.0,2.0,7.0,4.0,4.0,-5.0,False,False,50.0
Fred VanVleet,G,0 days 00:39:36,13.0,4.0,7.0,2.0,1.0,5.0,12.0,41.7,2.0,5.0,40.0,1.0,2.0,50.0,1.0,3.0,1.0,3.0,5.0,False,False,31.0
Yuta Watanabe,,0 days 00:16:54,3.0,3.0,0.0,0.0,1.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,-14.0,False,False,6.0
Norman Powell,,0 days 00:26:06,13.0,1.0,1.0,1.0,0.0,2.0,7.0,28.6,2.0,5.0,40.0,7.0,8.0,87.5,0.0,1.0,1.0,1.0,-10.0,False,False,25.0
Chris Boucher,,0 days 00:15:12,9.0,2.0,1.0,0.0,1.0,3.0,4.0,75.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,2.0,1.0,1.0,-6.0,False,False,18.0
Malachi Flynn,,0 days 00:04:47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,-2.0
Alex Len,,0 days 00:12:39,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,-10.0,False,False,4.0
DeAndre' Bembry,,0 days 00:01:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,0.0
Terence Davis,,,,,,,,,,,,,,,,,,,,,,True,False,
Stanley Johnson,,,,,,,,,,,,,,,,,,,,,,True,False,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,,True,False,
Paul Watson,,,,,,,,,,,,,,,,,,,,,,True,False,
