nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kawhi Leonard,F,0 days 00:35:31,21.0,4.0,4.0,1.0,1.0,7.0,12.0,58.3,0.0,3.0,0.0,7.0,7.0,100.0,0.0,4.0,7.0,2.0,14.0,False,False,36.0
Nicolas Batum,F,0 days 00:26:17,13.0,5.0,0.0,1.0,0.0,4.0,9.0,44.4,3.0,6.0,50.0,2.0,2.0,100.0,3.0,2.0,1.0,2.0,13.0,False,False,25.0
Serge Ibaka,C,0 days 00:35:31,12.0,14.0,1.0,1.0,1.0,5.0,13.0,38.5,1.0,4.0,25.0,1.0,1.0,100.0,3.0,11.0,3.0,3.0,13.0,False,False,28.0
Paul George,G,0 days 00:39:32,21.0,12.0,2.0,1.0,0.0,5.0,15.0,33.3,2.0,6.0,33.3,9.0,9.0,100.0,2.0,10.0,2.0,4.0,5.0,False,False,44.0
Patrick Beverley,G,0 days 00:30:15,7.0,1.0,3.0,1.0,1.0,2.0,8.0,25.0,1.0,5.0,20.0,2.0,2.0,100.0,1.0,0.0,0.0,3.0,8.0,False,False,16.0
Lou Williams,,0 days 00:20:55,3.0,1.0,3.0,1.0,0.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-4.0,False,False,7.0
Ivica Zubac,,0 days 00:10:59,4.0,6.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,False,False,11.0
Reggie Jackson,,0 days 00:08:13,6.0,2.0,3.0,0.0,0.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,False,False,13.0
Luke Kennard,,0 days 00:19:39,9.0,1.0,1.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,-6.0,False,False,15.0
Marcus Morris Sr.,,0 days 00:18:11,12.0,2.0,2.0,0.0,0.0,4.0,9.0,44.4,2.0,6.0,33.3,2.0,2.0,100.0,2.0,0.0,3.0,3.0,-11.0,False,False,20.0
Mfiondu Kabengele,,0 days 00:01:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,0.0
Terance Mann,,0 days 00:00:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,0.0
Amir Coffey,,,,,,,,,,,,,,,,,,,,,,True,False,
Daniel Oturu,,,,,,,,,,,,,,,,,,,,,,True,False,
Patrick Patterson,,,,,,,,,,,,,,,,,,,,,,True,False,
