nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
David Nwaba,F,0 days 00:37:09,15.0,4.0,0.0,0.0,2.0,6.0,11.0,54.5,1.0,5.0,20.0,2.0,4.0,50.0,1.0,3.0,2.0,2.0,3.0,False,False,29.0
P.J. Tucker,F,0 days 00:33:35,10.0,6.0,0.0,1.0,1.0,3.0,4.0,75.0,2.0,2.0,100.0,2.0,2.0,100.0,1.0,5.0,2.0,6.0,3.0,False,False,22.0
DeMarcus Cousins,C,0 days 00:23:27,9.0,14.0,1.0,2.0,4.0,2.0,9.0,22.2,1.0,2.0,50.0,4.0,6.0,66.7,2.0,12.0,1.0,3.0,-4.0,False,False,32.0
James Harden,G,0 days 00:39:50,15.0,4.0,12.0,1.0,2.0,5.0,14.0,35.7,1.0,5.0,20.0,4.0,4.0,100.0,0.0,4.0,4.0,2.0,3.0,False,False,35.0
John Wall,G,0 days 00:37:08,28.0,6.0,3.0,2.0,1.0,12.0,20.0,60.0,0.0,3.0,0.0,4.0,4.0,100.0,1.0,5.0,5.0,1.0,3.0,False,False,46.0
Jae'Sean Tate,,0 days 00:24:35,8.0,2.0,2.0,0.0,0.0,3.0,6.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,2.0,1.0,4.0,-12.0,False,False,16.0
Eric Gordon,,0 days 00:33:26,20.0,1.0,1.0,0.0,2.0,7.0,15.0,46.7,2.0,10.0,20.0,4.0,4.0,100.0,0.0,1.0,0.0,3.0,-16.0,False,False,37.0
Sterling Brown,,0 days 00:14:47,2.0,2.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-15.0,False,False,4.0
Bruno Caboclo,,,,,,,,,,,,,,,,,,,,,,True,False,
Brodric Thomas,,,,,,,,,,,,,,,,,,,,,,True,False,
Ben McLemore,,,,,,,,,,,,,,,,,,,,,,True,True,
Christian Wood,,,,,,,,,,,,,,,,,,,,,,True,True,
