nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Cedi Osman,F,0 days 00:33:53,4.0,5.0,7.0,3.0,0.0,1.0,12.0,8.3,0.0,7.0,0.0,2.0,2.0,100.0,0.0,5.0,2.0,4.0,-20.0,False,False,16.0
Larry Nance Jr.,F,0 days 00:33:37,10.0,3.0,1.0,1.0,0.0,4.0,7.0,57.1,1.0,3.0,33.3,1.0,6.0,16.7,0.0,3.0,2.0,4.0,-20.0,False,False,23.0
Andre Drummond,C,0 days 00:26:18,19.0,15.0,1.0,1.0,1.0,9.0,16.0,56.3,0.0,0.0,0.0,1.0,4.0,25.0,6.0,9.0,5.0,4.0,-12.0,False,False,38.0
Isaac Okoro,G,0 days 00:28:00,10.0,0.0,2.0,0.0,0.0,4.0,5.0,80.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,-1.0,False,False,18.0
Collin Sexton,G,0 days 00:35:00,21.0,3.0,4.0,1.0,1.0,8.0,20.0,40.0,3.0,7.0,42.9,2.0,2.0,100.0,1.0,2.0,0.0,1.0,-13.0,False,False,35.0
Damyean Dotson,,0 days 00:16:31,4.0,0.0,3.0,0.0,0.0,2.0,5.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,9.0
JaVale McGee,,0 days 00:17:06,6.0,5.0,3.0,2.0,0.0,2.0,6.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,2.0,3.0,1.0,1.0,-5.0,False,False,16.0
Lamar Stevens,,0 days 00:21:35,10.0,6.0,1.0,0.0,0.0,4.0,9.0,44.4,0.0,2.0,0.0,2.0,2.0,100.0,1.0,5.0,0.0,2.0,1.0,False,False,20.0
Thon Maker,,0 days 00:14:29,6.0,6.0,2.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,2.0,2.0,100.0,2.0,4.0,0.0,0.0,6.0,False,False,18.0
Dean Wade,,0 days 00:13:52,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,7.0,False,False,3.0
Marques Bolden,,0 days 00:05:38,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,10.0,False,False,9.0
Darius Garland,,,,,,,,,,,,,,,,,,,,,,True,True,
