nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Luguentz Dort,F,0 days 00:31:51,9.0,1.0,1.0,0.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,1.0,0.0,2.0,4.0,False,False,17.0
Darius Bazley,F,0 days 00:34:57,20.0,12.0,3.0,1.0,0.0,8.0,20.0,40.0,3.0,11.0,27.3,1.0,1.0,100.0,1.0,11.0,3.0,3.0,9.0,False,False,41.0
Al Horford,C,0 days 00:27:12,8.0,7.0,1.0,0.0,3.0,3.0,11.0,27.3,2.0,7.0,28.6,0.0,0.0,0.0,1.0,6.0,1.0,3.0,4.0,False,False,20.0
Shai Gilgeous-Alexander,G,0 days 00:37:30,21.0,5.0,9.0,5.0,0.0,7.0,17.0,41.2,2.0,7.0,28.6,5.0,6.0,83.3,0.0,5.0,2.0,2.0,-4.0,False,False,48.0
George Hill,G,0 days 00:27:12,13.0,3.0,4.0,2.0,0.0,4.0,9.0,44.4,3.0,7.0,42.9,2.0,2.0,100.0,1.0,2.0,1.0,1.0,4.0,False,False,29.0
Hamidou Diallo,,0 days 00:21:48,9.0,1.0,3.0,1.0,1.0,4.0,8.0,50.0,0.0,1.0,0.0,1.0,4.0,25.0,0.0,1.0,1.0,0.0,-3.0,False,False,19.0
Mike Muscala,,0 days 00:21:48,18.0,3.0,1.0,0.0,1.0,6.0,9.0,66.7,5.0,7.0,71.4,1.0,1.0,100.0,0.0,3.0,0.0,0.0,-3.0,False,False,34.0
Theo Maledon,,0 days 00:19:12,6.0,2.0,4.0,0.0,0.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,-4.0,False,False,11.0
Isaiah Roby,,0 days 00:11:43,5.0,2.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,-3.0,False,False,8.0
Kenrich Williams,,0 days 00:13:45,2.0,2.0,2.0,1.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,False,False,6.0
Moses Brown,,,,,,,,,,,,,,,,,,,,,,True,False,
Josh Hall,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin Jackson,,,,,,,,,,,,,,,,,,,,,,True,False,
Darius Miller,,,,,,,,,,,,,,,,,,,,,,True,False,
