nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jayson Tatum,F,0 days 00:38:32,27.0,5.0,4.0,1.0,0.0,10.0,21.0,47.6,5.0,8.0,62.5,2.0,2.0,100.0,0.0,5.0,2.0,4.0,7.0,False,False,44.0
Tristan Thompson,F,0 days 00:20:30,9.0,7.0,1.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,5.0,1.0,2.0,1.0,False,False,22.0
Daniel Theis,C,0 days 00:28:05,13.0,5.0,1.0,0.0,1.0,6.0,11.0,54.5,1.0,4.0,25.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,-4.0,False,False,24.0
Jaylen Brown,G,0 days 00:37:46,21.0,12.0,5.0,2.0,2.0,8.0,23.0,34.8,3.0,9.0,33.3,2.0,2.0,100.0,1.0,11.0,1.0,4.0,-8.0,False,False,45.0
Marcus Smart,G,0 days 00:32:12,9.0,4.0,6.0,1.0,0.0,3.0,10.0,30.0,1.0,3.0,33.3,2.0,2.0,100.0,1.0,3.0,0.0,5.0,-6.0,False,False,21.0
Payton Pritchard,,0 days 00:20:23,6.0,6.0,4.0,0.0,0.0,3.0,10.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,6.0,False,False,16.0
Semi Ojeleye,,0 days 00:13:02,5.0,4.0,0.0,0.0,0.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,False,False,10.0
Robert Williams III,,0 days 00:15:40,8.0,4.0,0.0,1.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,1.0,1.0,3.0,False,False,18.0
Grant Williams,,0 days 00:28:05,5.0,6.0,1.0,2.0,1.0,2.0,7.0,28.6,1.0,2.0,50.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,8.0,False,False,13.0
Carsen Edwards,,0 days 00:10:43,4.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,6.0
Tacko Fall,,,,,,,,,,,,,,,,,,,,,,True,False,
Aaron Nesmith,,,,,,,,,,,,,,,,,,,,,,True,False,
Tremont Waters,,,,,,,,,,,,,,,,,,,,,,True,False,
