nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Reggie Bullock,F,0 days 00:30:34,12.0,7.0,0.0,1.0,0.0,5.0,8.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,3.0,4.0,0.0,2.0,13.0,False,False,25.0
Julius Randle,F,0 days 00:40:30,30.0,16.0,7.0,0.0,0.0,10.0,26.0,38.5,0.0,5.0,0.0,10.0,12.0,83.3,3.0,13.0,5.0,4.0,25.0,False,False,59.0
Mitchell Robinson,C,0 days 00:41:26,9.0,14.0,2.0,2.0,3.0,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,4.0,10.0,3.0,2.0,12.0,False,False,31.0
RJ Barrett,G,0 days 00:33:20,9.0,5.0,1.0,3.0,1.0,4.0,14.0,28.6,0.0,3.0,0.0,1.0,3.0,33.3,0.0,5.0,2.0,3.0,10.0,False,False,17.0
Elfrid Payton,G,0 days 00:42:15,22.0,2.0,8.0,1.0,0.0,10.0,15.0,66.7,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,1.0,3.0,25.0,False,False,41.0
Kevin Knox II,,0 days 00:16:53,7.0,1.0,0.0,0.0,1.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,False,False,13.0
Austin Rivers,,0 days 00:32:16,23.0,3.0,2.0,2.0,0.0,9.0,14.0,64.3,5.0,7.0,71.4,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,False,False,40.0
Immanuel Quickley,,0 days 00:06:44,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-13.0,False,False,3.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,,True,False,
Jared Harper,,,,,,,,,,,,,,,,,,,,,,True,False,
Theo Pinson,,,,,,,,,,,,,,,,,,,,,,True,False,
Dennis Smith Jr.,,,,,,,,,,,,,,,,,,,,,,True,False,
Omari Spellman,,,,,,,,,,,,,,,,,,,,,,True,False,
