nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
DeMar DeRozan,0 days 00:36:14,5.0,13.0,38.5,2.0,6.0,33.3,7.0,8.0,87.5,0.0,4.0,4.0,8.0,2.0,1.0,0.0,1.0,19.0,14.0,False,False,demarderozan,45.0
Keldon Johnson,0 days 00:30:42,2.0,10.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,5.0,9.0,False,False,keldonjohnson,5.0
LaMarcus Aldridge,0 days 00:31:20,11.0,18.0,61.1,3.0,7.0,42.9,3.0,3.0,100.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,1.0,28.0,3.0,False,False,lamarcusaldridge,49.0
Dejounte Murray,0 days 00:31:38,7.0,14.0,50.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,3.0,18.0,10.0,False,False,dejountemurray,34.0
Lonnie Walker IV,0 days 00:26:35,6.0,11.0,54.5,2.0,4.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,1.0,14.0,-1.0,False,False,lonniewalkeriv,27.0
Patty Mills,0 days 00:25:15,3.0,8.0,37.5,1.0,3.0,33.3,3.0,3.0,100.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,10.0,5.0,False,False,pattymills,21.0
Rudy Gay,0 days 00:24:24,6.0,10.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,False,False,rudygay,28.0
Jakob Poeltl,0 days 00:15:43,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,3.0,3.0,6.0,2.0,0.0,0.0,1.0,3.0,3.0,9.0,False,False,jakobpoeltl,10.0
Devin Vassell,0 days 00:14:21,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,6.0,7.0,False,False,devinvassell,15.0
Trey Lyles,0 days 00:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,treylyles,0.0
Luka Samanic,0 days 00:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,lukasamanic,0.0
Keita Bates-Diop,0 days 00:00:57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,keitabatesdiop,-1.0
Tre Jones,0 days 00:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,trejones,0.0
