nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Malik Beasley,F,0 days 00:28:05,19.0,4.0,0.0,0.0,0.0,5.0,16.0,31.3,2.0,8.0,25.0,7.0,8.0,87.5,0.0,4.0,1.0,0.0,-15.0,False,False,32.0
Jarrett Culver,F,0 days 00:26:30,0.0,10.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,-12.0,False,False,4.0
Naz Reid,C,0 days 00:20:54,11.0,3.0,1.0,0.0,0.0,4.0,6.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,2.0,1.0,0.0,3.0,-12.0,False,False,20.0
D 'Angelo Russell,G,0 days 00:31:03,22.0,3.0,4.0,2.0,0.0,9.0,19.0,47.4,4.0,11.0,36.4,0.0,0.0,0.0,1.0,2.0,3.0,2.0,-26.0,False,False,38.0
Ricky Rubio,G,0 days 00:26:33,17.0,0.0,5.0,1.0,0.0,6.0,8.0,75.0,2.0,3.0,66.7,3.0,3.0,100.0,0.0,0.0,3.0,3.0,-13.0,False,False,30.0
Anthony Edwards,,0 days 00:25:42,12.0,0.0,0.0,0.0,1.0,4.0,10.0,40.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-21.0,False,False,18.0
Jordan McLaughlin,,0 days 00:18:07,2.0,0.0,9.0,0.0,0.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,False,False,8.0
Ed Davis,,0 days 00:12:28,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,-11.0,False,False,7.0
Jake Layman,,0 days 00:13:03,4.0,1.0,1.0,1.0,2.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-7.0,False,False,10.0
Juancho Hernangomez,,0 days 00:18:28,2.0,4.0,0.0,1.0,0.0,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,-1.0,False,False,5.0
Jarred Vanderbilt,,0 days 00:16:38,9.0,6.0,1.0,1.0,1.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,3.0,0.0,0.0,0.0,False,False,23.0
Jaden McDaniels,,0 days 00:07:29,3.0,2.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,5.0,False,False,6.0
