nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jerami Grant,F,0 days 00:37:02,27.0,7.0,1.0,3.0,2.0,9.0,21.0,42.9,3.0,9.0,33.3,6.0,7.0,85.7,3.0,4.0,4.0,5.0,-18.0,False,False,49.0
Blake Griffin,F,0 days 00:17:59,8.0,5.0,3.0,1.0,0.0,2.0,3.0,66.7,2.0,2.0,100.0,2.0,2.0,100.0,0.0,5.0,0.0,1.0,1.0,False,False,22.0
Mason Plumlee,C,0 days 00:25:49,2.0,10.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,50.0,5.0,5.0,3.0,2.0,-20.0,False,False,12.0
Josh Jackson,G,0 days 00:29:27,17.0,6.0,3.0,1.0,1.0,6.0,14.0,42.9,0.0,5.0,0.0,5.0,8.0,62.5,2.0,4.0,1.0,5.0,-16.0,False,False,38.0
Killian Hayes,G,0 days 00:17:57,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-9.0,False,False,-3.0
Derrick Rose,,0 days 00:26:26,15.0,2.0,7.0,2.0,0.0,6.0,18.0,33.3,1.0,4.0,25.0,2.0,2.0,100.0,1.0,1.0,2.0,4.0,8.0,False,False,24.0
Saddiq Bey,,0 days 00:15:08,11.0,3.0,0.0,0.0,0.0,3.0,9.0,33.3,3.0,5.0,60.0,2.0,2.0,100.0,0.0,3.0,1.0,3.0,2.0,False,False,17.0
Delon Wright,,0 days 00:28:01,5.0,1.0,3.0,0.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-5.0,False,False,8.0
Isaiah Stewart,,0 days 00:23:11,6.0,7.0,1.0,0.0,2.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,10.0,False,False,17.0
Sekou Doumbouya,,0 days 00:10:04,9.0,2.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,1.0,0.0,1.0,-3.0,False,False,16.0
Svi Mykhailiuk,,0 days 00:12:55,6.0,2.0,0.0,1.0,0.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,False,False,13.0
Wayne Ellington,,,,,,,,,,,,,,,,,,,,,,True,False,
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,,True,False,
Deividas Sirvydis,,,,,,,,,,,,,,,,,,,,,,True,False,
Jahlil Okafor,,,,,,,,,,,,,,,,,,,,,,True,True,
